PWSID,pws_name,SITE_NAME,TOWN,latitude,longitude,in_ucmr5,pfas_detected,max_pfoa_ppt,max_pfos_ppt,max_pfas6_sum_ppt,ever_exceeded_federal_mcl,ever_exceeded_ma_mmcl,predicted_risk_score,risk_category,dist_airport_km,dist_military_km,dist_landfill_km,dist_industrial_km,dist_wwtp_km,landfills_within_5km,industrial_within_5km,is_groundwater,is_mwra,source_type,serves_ej_community,ej_area_fraction,any_income,any_minority,any_english
MA2110000,GRAFTON WATER DISTRICT,FOLLETTE ST. GRAVEL PACKED WELL #4,GRAFTON,42.18306320832714,-71.70922421646692,True,True,6.9,6.9,20.3,True,True,,,4.759052179498243,30.44294842707007,0.8091267398029693,0.28712501437539656,1.2706597025656015,6,15,True,False,GW,True,0.06490022693850342,False,True,False
MA2110001,,FERRY STREET WELL 2,GRAFTON,42.174053661565296,-71.68927894450621,False,,,,,,,0.4034196043552434,Moderate,6.852371998712281,31.218264391425254,0.4983719928282638,2.11384173127114,2.4917422070689517,5,3,True,False,GW,True,0.725377527978973,False,True,False
MA2110002,,SILVER SPRUCE MONTESSORI SCHOOL,GRAFTON,42.19757439283843,-71.67701654396362,False,,,,,,,0.1535682393493735,Low,7.6656007138287245,30.119752957445453,1.610889244398674,2.823395236571736,1.3369304712601946,4,1,False,False,NTNC,False,0.0,False,False,False
MA2110003,,TOUCHSTONE COMMUNITY SCHOOL,GRAFTON,42.1825316364185,-71.64408508523523,False,,,,,,,0.1670881267021036,Low,8.377979032072611,28.51942534168217,2.3202325810977493,3.1347404497769387,2.920571281193885,3,2,False,False,NTNC,False,0.0,False,False,False
MA2110004,,WELL #1,GRAFTON,42.19352898519553,-71.68810301361263,False,,,,,,,0.3128817803773931,Moderate,6.7259882363658345,31.139704555531587,1.2287042534252162,2.8536428929797046,0.9906302522759364,5,2,True,False,GW,False,0.0,False,False,False
MA2110006,,WELL 1,GRAFTON,42.199597577930724,-71.65775628243459,False,,,,,,,0.3129437800937299,Moderate,8.552553029868454,28.59305875394752,3.09575163892306,3.825835351956444,2.848527757193136,5,2,True,False,GW,False,0.0,False,False,False
MA2115000,GROTON WATER DEPARTMENT,WHITNEY POND WELL #1,GROTON,42.60582340366433,-71.51062027236718,True,True,,,10.5,False,False,,,5.098845599431727,10.077141037645465,2.1059174112136216,2.5362921993390466,2.775463435270638,2,2,True,False,GW,False,0.0,False,False,False
MA2115001,,TOWN FOREST GP WELL,GROTON,42.58946848869417,-71.6159547034425,False,,,,,,,0.6565586574150738,High,2.187094930895675,5.27850162492893,0.5889938012354682,0.5206714502551338,4.0679710845438555,4,7,True,False,GW,False,0.0,False,False,False
MA2115002,,GROTONWOOD BAPTIST CAMP AND CONF.CTR.,GROTON,42.59632111520635,-71.53596489537911,False,,,,,,,0.3255653474070124,Moderate,3.8202290073165908,8.7417446217071,3.904520275233753,2.0502122042144646,3.940709586541376,3,3,False,False,TNC,False,0.0,False,False,False
MA2115009,,ROCK WELL #1,GROTON,42.651087880559515,-71.56284896871077,False,,,,,,,0.2111473734383351,Low,5.119247427674324,12.79781598625793,3.3352620060280134,6.038109396508772,2.655389177610232,1,0,True,False,GW,False,0.0,False,False,False
MA2115010,,GROTON DUNSTABLE REG. H.S.,GROTON,42.6523862457804,-71.5356675312313,False,,,,,,,0.1711085797552398,Low,5.009006813553112,13.807248136369093,3.47687653926835,5.07077618216839,4.222133029574989,2,0,False,False,NTNC,False,0.0,False,False,False
MA2115011,,BOSTON ROAD MARKET AND LIQUOR,GROTON,42.575017074834115,-71.51713636293782,False,,,,,,,0.3267856610929899,Moderate,4.640389013179356,8.684836281965097,2.295615057323078,1.939014893727619,4.1313811498917605,3,6,False,False,TNC,False,0.0,False,False,False
MA2115012,,WELL 3,GROTON,42.63314781820542,-71.57097240915195,False,,,,,,,0.2337172212264041,Low,6.266869200369229,10.667308155188369,1.591527121279995,4.096223142092529,1.7343003196153979,1,1,True,False,GW,False,0.0,False,False,False
MA2125000,,POND ROAD ROCK WELL #2 (02G),HARVARD,42.495588262932216,-71.58646435435378,False,,,,,,,0.3130085615526836,Moderate,3.0002765377923852,5.597630486537794,1.5634407272125255,3.046367668950537,0.4904539450433531,2,2,True,False,GW,False,0.0,False,False,False
MA2125001,,FRIENDLY CROSSWAYS,HARVARD,42.5142380869287,-71.53490017535633,False,,,,,,,0.4138325014970416,Moderate,2.425046921710438,7.119299267985212,4.641705343638191,1.3655528714454765,4.245076585492845,3,5,False,False,TNC,False,0.0,False,False,False
MA2125002,,SAINT BENEDICT ABBEY,HARVARD,42.486581223724585,-71.62111138670694,False,,,,,,,0.1625416343641565,Low,5.482577188135013,5.995564013957026,3.3088093260525326,4.744928315906486,3.403673940814064,2,2,False,False,TNC,False,0.0,False,False,False
MA2125003,,SCHOOL HOUSE 1870 TRUST,HARVARD,42.531329376679246,-71.57782042227171,False,,,,,,,0.3623589361210095,Moderate,4.991191035463631,3.1236144028038866,2.7388976459815417,1.938972288108534,3.243751433644532,4,17,False,False,TNC,False,0.0,False,False,False
MA2125005,,VILLAGE NURSERY SCHOOL,HARVARD,42.521005872094214,-71.56424072759943,False,,,,,,,0.2797274272805294,Moderate,3.5003726776460145,4.6352502922125245,2.6450603094464933,3.4952500873892727,2.8949642814082193,3,15,False,False,NTNC,False,0.0,False,False,False
MA2125006,,CAMP GREEN EYRIE GIRL SCOUT CAMP,HARVARD,42.49649931351122,-71.59775270197086,False,,,,,,,0.1527510476384549,Low,4.3515335284717365,4.832603220226546,1.0071061638042735,4.216117240288908,1.1568423376631727,2,9,False,False,TNC,False,0.0,False,False,False
MA2125007,,THE APPLEWORKS,HARVARD,42.54290192526795,-71.57545447559669,False,,,,,,,0.3982397272383796,Moderate,3.7340654830233375,3.0856888425474978,1.6677921483318598,1.1089917699221237,2.241221552706342,4,20,False,False,NTNC,False,0.0,False,False,False
MA2125010,,HARVARD PLAZA,HARVARD,42.5369604846951,-71.57634729618165,False,,,,,,,0.3864972026186524,Moderate,4.396371177130586,3.0624641411349223,2.222195168881363,1.54790067737059,2.8833248202327257,4,19,False,False,TNC,False,0.0,False,False,False
MA2125011,,IMMACULATE HEART OF MARY SCHOOL,HARVARD,42.4848083713424,-71.6181491872459,False,,,,,,,0.1407321688536092,Low,5.837767678967722,6.366979669669949,3.4410270169031865,5.166183088074303,3.3405945765275717,2,0,False,False,NTNC,False,0.0,False,False,False
MA2125012,,LANCASTER COUNTY ROAD LLC,HARVARD,42.53104388870013,-71.58096315437744,False,,,,,,,0.3459580102428755,Moderate,4.915879177389955,2.8995861658505038,2.6091313366729234,1.739929764795408,3.014914020190387,3,17,False,False,NTNC,False,0.0,False,False,False
MA2125013,,"6"" BEDROCK DW WELL",HARVARD,42.53400666496766,-71.57872323685405,False,,,,,,,0.5757081722182872,High,4.690966914118472,2.9524369676398,2.4720519816847855,1.7344018351342334,3.0815141040963434,4,18,True,False,GW,False,0.0,False,False,False
MA2125014,,WELL 1,HARVARD,42.52658028711912,-71.58456167968365,False,,,,,,,0.5309821221600683,High,4.955531130285612,2.896903765685833,2.039135598389879,1.8799009356069332,2.987102355902676,3,17,True,False,GW,False,0.0,False,False,False
MA2125015,,FRUITLANDS MUSEUM,HARVARD,42.50748479781414,-71.60973528534413,False,,,,,,,0.2165637674173097,Low,4.962802143869006,3.7212939703622587,1.4303787030008752,2.875378239396359,2.492912458818556,1,11,False,False,TNC,False,0.0,False,False,False
MA2125016,,WELL 2,HARVARD,42.50339274128957,-71.54204536739121,False,,,,,,,0.5696195751802369,High,1.1054903928394366,7.237578933745284,3.425553010632938,1.4221378537619216,3.3157165360267937,2,4,True,False,GW,True,5.9620193916505005e-06,False,True,False
MA2125020,,SHAKER PLACE OFFICES,HARVARD,42.53241368979874,-71.57761312125314,False,,,,,,,0.3701847920401584,Moderate,4.8899899862558955,3.095886864824292,2.666870576841986,1.8957783863098432,3.220169206523444,4,18,False,False,NTNC,False,0.0,False,False,False
MA2125021,,WELL 2,HARVARD,42.52563412675514,-71.58603104227525,False,,,,,,,0.5218674109856714,High,4.969099718134088,2.853445055364974,1.8877217482816848,1.8855344673113104,2.9364822718384347,3,16,True,False,GW,False,0.0,False,False,False
MA2125022,,WESTWARD ORCHARDS,HARVARD,42.494148179432464,-71.56143399266311,False,,,,,,,0.2915419791808625,Moderate,1.4600958219162012,6.797729481262724,2.1615481684599804,1.4627984249247317,1.7540878049580637,2,3,False,False,TNC,False,0.0,False,False,False
MA2125023,,CARLSON ORCHARDS,HARVARD,42.50260736243894,-71.56461385512847,False,,,,,,,0.2474396106706407,Low,2.0002325271880728,5.912230677745157,2.366797083045233,2.1380111792658147,1.4972912400740668,2,3,False,False,TNC,False,0.0,False,False,False
MA2125024,,NORTH EAST BASEBALL,HARVARD,42.5345182761072,-71.57463031760066,False,,,,,,,0.3816015766141015,Moderate,4.663708121840913,3.2596946776824245,2.5267318470230693,1.8508311683455523,3.1006713213464048,4,20,False,False,TNC,False,0.0,False,False,False
MA2125025,,WELL 1,HARVARD,42.464078472143974,-71.56319254190039,False,,,,,,,0.4323443301259274,Moderate,2.307396092855738,9.57488863534028,1.2629032994496567,3.32868901935902,4.120858859752084,1,2,True,False,GW,False,0.0,False,False,False
MA2125026,,WELL 3,HARVARD,42.54877011448311,-71.57304667433709,False,,,,,,,0.6169580334937111,High,3.0770538411148207,3.339893358495498,1.3096372078521972,0.43535373486463397,1.5658613574647453,4,20,True,False,GW,True,0.002371935405996832,False,True,False
MA2125027,,HARVARD LANES,HARVARD,42.527035706397264,-71.57850234178892,False,,,,,,,0.3337930372629125,Moderate,4.705262087310519,3.2855747809215905,2.288916208881208,2.1778045170171754,3.1847561959682245,3,17,False,False,TNC,False,0.0,False,False,False
MA2134000,"HOLDEN WATER DIVISION, DPW",MUSCHOPAUGE POND,HOLDEN,42.38017275692949,-71.91886144259192,True,True,4.9,,13.4,True,False,,,2.7849573327491584,25.09512783390205,2.5090638905861335,1.8596795037231921,2.5521136533397937,1,17,True,False,GW,True,0.004617262030036048,True,True,False
MA2136000,HOLLISTON WATER DEPARTMENT,BROOK STREET #6 GRAVEL PACKED WELL,HOLLISTON,42.224301259193325,-71.41477001878367,True,True,5.3,6.5,17.4,True,False,,,1.7498881065742327,11.179919453121629,1.1026090569066331,0.6065322054702449,2.0657868879184584,4,27,True,False,GW,True,0.08103865238799167,False,True,True
MA2138000,HOPEDALE WATER DEPARTMENT,GREEN ST. GP REPLACEMENT WELL #1,HOPEDALE,42.11948827981904,-71.53590527632942,True,True,6.8,4.3,17.6,True,False,,,1.26482410425062,26.522751979245403,0.4721777307573882,1.136514312509307,0.6600233369951095,5,20,True,False,GW,False,0.0,False,False,False
MA2139000,HOPKINTON WATER DEPARTMENT,GP WELL 3,HOPKINTON,42.24815079107869,-71.57456171519449,True,True,7.2,,15.7,True,False,,,2.0446219857471823,15.663907800059572,1.1537310987333604,1.5935503997399374,0.18635192249324012,8,14,True,False,GW,True,0.11946435009553902,False,True,False
MA2139001,,METROWEST YMCA,HOPKINTON,42.22527556734157,-71.47103958234469,False,,,,,,,0.4103237539920994,Moderate,3.090244510888015,14.018410394712713,3.1589129610843383,0.6329638683369556,3.0848777859721137,3,11,False,False,NTNC,False,0.0,False,False,False
MA2139002,,NEW ENGLAND LABORERS TRAINING ACADEMY,HOPKINTON,42.22132506962826,-71.47396082917682,False,,,,,,,0.4144827685779849,Moderate,3.0160967285445706,14.677899839032559,2.689081656396853,1.090948950846035,3.8065776770500555,3,11,False,False,NTNC,False,0.0,False,False,False
MA2139003,,HOPKINTON COUNTRY CLUB,HOPKINTON,42.26322592875041,-71.55708936272366,False,,,,,,,0.5055418809136437,High,1.9123510214452162,18.18282317317171,2.71613130114817,1.1836542181633067,1.7459833966249865,10,15,False,False,NTNC,False,0.0,False,False,False
MA2139004,,CARBONES RESTAURANT INC.,HOPKINTON,42.26363187809963,-71.5246660116793,False,,,,,,,0.4060231532826651,Moderate,2.5603096854844662,15.650579230500467,1.9528565685094044,2.09023144617989,3.7471973748885943,4,15,False,False,TNC,False,0.0,False,False,False
MA2139006,,WELL 1,HOPKINTON,42.20015374860201,-71.53625216198394,False,,,,,,,0.4856347709443401,Moderate,3.316809375008826,20.091638393395975,2.273901788957689,0.8847256783544097,2.0327716142386363,2,4,True,False,GW,False,0.0,False,False,False
MA2139007,,ROCK WELL # 3,HOPKINTON,42.26129942921507,-71.53929905797533,False,,,,,,,0.6606891274527932,High,2.036170662142859,16.867074274836593,3.1200110935316627,1.6945992958541114,2.5664510412407457,8,13,True,False,GW,False,0.0,False,False,False
MA2139008,,WELL 2,HOPKINTON,42.262669671052684,-71.52777248668573,False,,,,,,,0.5878211869334484,High,2.453389098544572,15.928198903581963,2.1866038411769675,2.109703164738001,3.470052361806219,4,13,True,False,GW,False,0.0,False,False,False
MA2139010,,WELL 6,HOPKINTON,42.258152375688496,-71.53967094312826,False,,,,,,,0.6292122835687661,High,2.4106851229342356,16.966941921696797,3.0781104358524773,2.0066511183830036,2.3351520069626446,8,13,True,False,GW,False,0.0,False,False,False
MA2139011,,WELL #2,HOPKINTON,42.256749584456486,-71.53159710364471,False,,,,,,,0.6200682976826313,High,2.7391427574038483,16.468054285142912,2.505742823529752,1.8069200814807627,2.9248342488857806,6,14,True,False,GW,False,0.0,False,False,False
MA2140003,,WOODS EQUIPMENT COMPANY WAIN ROY,HUBBARDSTON,42.44767398329515,-71.96836093034273,False,,,,,,,0.2327708836255749,Low,7.887713434530107,31.034288029844774,2.336987233132765,4.820292908184921,7.890425150834862,2,1,False,False,NTNC,False,0.0,False,False,False
MA2140004,,HUBBARDSTON CENTER SCHOOL,HUBBARDSTON,42.47481238788425,-72.00630411267473,False,,,,,,,0.521222618249372,High,8.231043073785335,33.174565833643626,0.53863850113977,0.48425359196474776,10.128159571889165,3,1,False,False,NTNC,False,0.0,False,False,False
MA2140005,,PEACEFUL ACRES CAMPGROUND,HUBBARDSTON,42.48976651332402,-72.04837189310545,False,,,,,,,0.3531446183226878,Moderate,7.183327658242818,36.244736389210246,1.9207048621865026,3.404034979561245,8.298585675307233,4,2,False,False,TNC,False,0.0,False,False,False
MA2140006,,HUBBARDSTON ROD & GUN CLUB,HUBBARDSTON,42.47772977351863,-72.02420805185206,False,,,,,,,0.4776004781404034,Moderate,7.559366738757238,34.54068810474287,0.6213125359263005,1.1658868506362432,9.581317033676072,3,1,False,False,TNC,False,0.0,False,False,False
MA2140007,,GREAT NORTHERN RECYCLERS,HUBBARDSTON,42.48305112977154,-72.01404572779974,False,,,,,,,0.4910246329747297,Moderate,7.438579904877637,33.60245437090676,0.9984063175758441,0.6332449961467892,9.103632396313982,3,1,False,False,NTNC,False,0.0,False,False,False
MA2140008,,PINECREST INACT,HUBBARDSTON,42.47713506448208,-71.94819334298496,False,,,,,,,0.3029213741087778,Moderate,4.3612818863222556,28.47446017192967,2.6238433134222183,5.08692276349286,8.61416621553585,2,0,False,False,TNC,False,0.0,False,False,False
MA2140010,,ROCK WELL  1,HUBBARDSTON,42.46872425264875,-71.99628059113402,False,,,,,,,0.7056760994680168,High,8.17207790187194,32.536455211464805,0.7053748218527658,1.5440477679654219,10.782044172703932,4,1,True,False,GW,False,0.0,False,False,False
MA2140011,,WELL 1,HUBBARDSTON,42.52243450326519,-71.99906840995415,False,,,,,,,0.4804081918589059,Moderate,3.3663944038217553,31.79189860794899,3.9437902747546083,3.8976275167722774,5.398501793432746,2,5,True,False,GW,False,0.0,False,False,False
MA2140013,,WELL #2,HUBBARDSTON,42.457694906768175,-72.0167084345373,False,,,,,,,0.6108966948540376,High,7.011959685752584,34.474178851558015,1.6906890934398722,2.331490346704013,8.946992463751045,3,1,True,False,GW,False,0.0,False,False,False
MA2140014,,HUBBARDSTON ONE STOP SHOP,HUBBARDSTON,42.477143732711724,-72.01052343972245,False,,,,,,,0.5318173020389133,High,8.105817525467375,33.4552291222786,0.917602989866933,0.12184382791422163,9.802369614186258,3,1,False,False,TNC,False,0.0,False,False,False
MA2140015,,BREEZY HILL PLAZA,HUBBARDSTON,42.48764477473204,-72.01528329128496,False,,,,,,,0.4515175655758777,Moderate,6.926728629406529,33.60561842320674,0.5827048887322444,1.1361170118314246,8.583410131469773,3,1,False,False,NTNC,False,0.0,False,False,False
MA2140016,,STAMATIAS PLAZA,HUBBARDSTON,42.492494265446744,-72.0134038151204,False,,,,,,,0.4189262869816631,Moderate,6.3915573784389945,33.359430149748846,0.7170885620947502,1.613747368925609,8.084408341982263,3,1,False,False,TNC,False,0.0,False,False,False
MA2140017,,RON BURTON TRAINING VILLAGE,HUBBARDSTON,42.52380599162126,-71.98220028413361,False,,,,,,,0.3284812601813199,Moderate,2.4541298187912783,30.395285779157593,4.556016719824676,3.8270716705999197,5.789809378903319,2,5,False,False,TNC,False,0.0,False,False,False
MA2140018,,HUBBARDSTON CROSSING PLAZA,HUBBARDSTON,42.47781020569251,-72.0095963709671,False,,,,,,,0.5346857860205991,High,8.034014783702613,33.364762610390954,0.9461103246396619,0.055146258877202085,9.745031913443203,3,1,False,False,TNC,False,0.0,False,False,False
MA2141000,HUDSON WATER SUPPLY,CHESTNUT ST WELL  3,HUDSON,42.39778982210208,-71.5175825606696,True,True,,,10.5,False,False,,,2.8462081645334476,13.997555384961482,1.6548753259365443,0.5060846891866703,2.998034135179393,3,21,True,False,GW,True,0.1309587769952869,False,True,False
MA2147000,LANCASTER WATER DEPARTMENT,GP WELL # 1,LANCASTER,42.43867495582566,-71.66186436071563,True,False,,,10.5,False,False,,,2.813105198752672,12.135142602001626,0.43930699296399733,2.321279207497821,2.047438841388024,2,5,True,False,GW,True,0.15080682087751418,False,True,False
MA2147002,,YMCA CAMP LOWE,LANCASTER,42.52009654922906,-71.68010895009154,False,,,,,,,0.5676934409594075,High,1.4945148787506215,6.026442631293002,2.131220817002407,1.1729331928871407,5.267486216017313,5,16,False,False,TNC,False,0.0,False,False,False
MA2147003,,JEWISH COMMUNITY CENTER DAY CAMP,LANCASTER,42.51234499620759,-71.68890088960958,False,,,,,,,0.5763226050415915,High,2.5828852726225917,7.052719947438623,1.4538902677014953,0.7870611562381127,5.417022379764993,5,18,False,False,TNC,False,0.0,False,False,False
MA2147004,,LANCASTER GOLF AND LEARNING CENTER,LANCASTER,42.51925617396245,-71.7070737035156,False,,,,,,,0.5830421500718032,High,3.6026053315314965,8.131286277841967,0.19223245756819238,0.21751359480750707,3.7806318435882575,5,32,False,False,TNC,False,0.0,False,False,False
MA2147005,,UNIFIED 2 PACKAGING GROUP,LANCASTER,42.52686050417862,-71.67714140058348,False,,,,,,,0.5167274930705851,High,1.0390066426520759,5.531222764093401,1.6958296321961435,1.6937713797313765,4.517390914361406,5,16,False,False,NTNC,False,0.0,False,False,False
MA2147006,,U.S. ARMY DEVENS (SOUTH POST),LANCASTER,42.49796523065712,-71.63462704551353,False,,,,,,,0.4217574163430432,Moderate,2.409736638985025,3.412118365954476,0.49289684473566836,1.7147686178691322,3.271754732800478,5,15,False,False,TNC,False,0.0,False,False,False
MA2147007,,"DAMBROSIO EYE CARE, INC.",LANCASTER,42.52099140291353,-71.71006334005939,False,,,,,,,0.552434915521203,High,3.8030295454814054,8.308810667066005,0.3322481935056755,0.527748666656744,3.503892085347091,5,32,False,False,NTNC,False,0.0,False,False,False
MA2147008,,WELL #1,LANCASTER,42.52212173152691,-71.69702637424744,False,,,,,,,0.7794827375067673,Very High,2.72716166581876,7.247776616334262,0.7539854309844555,0.4145565135481875,4.550183963921511,5,29,True,False,GW,True,1.0,False,True,False
MA2147009,,KOCH RT2 TOYOTA / MYSA,LANCASTER,42.518482716015015,-71.6956102871426,False,,,,,,,0.6120193849364055,High,2.725956498256048,7.272466856893937,0.8940247593688202,0.12112469739622611,4.721749984177173,5,25,False,False,NTNC,False,0.0,False,False,False
MA2147010,,KIMBALL FARM AT OAKRIDGE,LANCASTER,42.50789033107155,-71.68970187684576,False,,,,,,,0.5416833082372906,High,2.9657738513722456,7.353482409664306,0.9605227778443688,1.2092746844108637,5.515891087609134,5,17,False,False,TNC,False,0.0,False,False,False
MA2147011,,OUT WATER LLC,LANCASTER,42.51738680755953,-71.7036340844364,False,,,,,,,0.6059414949206645,High,3.388487129767288,7.932432003853065,0.4275401103587697,0.13915577041129498,4.101983874363495,5,32,False,False,NTNC,False,0.0,False,False,False
MA2147012,,DUNKIN DONUTS LANCASTER,LANCASTER,42.507295709996505,-71.69610262465243,False,,,,,,,0.5237780465281201,High,3.396486423916444,7.841202683147608,1.0647565905455514,1.2286734719278294,5.057292708762922,5,19,False,False,TNC,False,0.0,False,False,False
MA2147013,,MOBIL GAS LANCASTER,LANCASTER,42.506525408434264,-71.69649266068878,False,,,,,,,0.5173130455249382,High,3.476435958461808,7.911431040498352,1.0131288374454663,1.3178325634417707,5.064326072510724,5,19,False,False,TNC,False,0.0,False,False,False
MA2151000,,JIM DANDY DUG WELL,LEICESTER,42.31229014265085,-71.91343694783941,False,,,,,,,0.4051236823791866,Moderate,3.012347947024358,35.529022488040084,0.9781471567284875,1.1226373807032204,0.9927002446709158,1,4,True,False,GW,True,0.3499053827004406,False,True,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,HENSHAW POND,LEICESTER,42.23054891280703,-71.89300534995559,True,True,,,10.5,False,False,,,4.324644955703896,41.574721184197884,3.275935866693087,2.1819315859112987,1.5248456775712251,3,6,True,False,GW,True,0.29177085026128186,False,True,False
MA2151002,,ROCK WELL #2,LEICESTER,42.22076043861741,-71.91407780631471,False,,,,,,,0.2945482535282007,Moderate,6.050576330938643,43.43411035860645,4.072004978412232,3.1112561949826016,1.345053701572895,2,3,True,False,GW,False,0.0,False,False,False
MA2151006,,LEICESTER DRIVE IN THEATER,LEICESTER,42.24795914541089,-71.9419249861744,False,,,,,,,0.1812296079978961,Low,5.085132666359929,42.42854215591999,3.8321414520358705,3.031490583520926,2.4535148132102127,1,2,False,False,TNC,False,0.0,False,False,False
MA2151009,,ROCK WELL 3,LEICESTER,42.22115687810348,-71.87417979272496,False,,,,,,,0.4552470621970497,Moderate,4.9900139178855225,41.436715123551195,2.0619114716324733,3.1586515973635234,1.990177415299029,3,25,True,False,GW,True,0.999965090387547,False,True,False
MA2151010,,DANIELS PUB,LEICESTER,42.24534613542281,-71.93228140618544,False,,,,,,,0.1813549640787661,Low,5.267104483109406,42.15303546245921,3.230377444235121,2.2547761336851977,1.6720418762114466,1,2,False,False,TNC,False,0.0,False,False,False
MA2151012,,CAMP NEYATI,LEICESTER,42.20206059002219,-71.93868255801573,False,,,,,,,0.089400638958005,Low,8.918272289239736,46.317689930857945,5.561765731874739,4.930764588585757,2.302745093729409,0,1,False,False,TNC,False,0.0,False,False,False
MA2151013,,YWCA CAMP WIND IN THE PINES,SPENCER,42.21688538858694,-71.94257133662543,False,,,,,,,0.1214695665725173,Low,7.862307615319096,45.17522228306728,5.525450840537004,4.347052819829866,2.9436559747932596,0,2,False,False,TNC,False,0.0,False,False,False
MA2153000,LEOMINSTER WATER DIVISION,"S.E. WELL #160, S.E. CORNER",LEOMINSTER,42.47617291274532,-71.72894984277411,True,True,4.3,,12.8,True,False,,,0.818837825651583,11.912423871044227,1.8755706135868238,1.4499828694704946,2.866345672078122,4,29,True,True,SW,True,0.6426059895909824,True,True,True
MA2153001,,DCR LEOMINSTER STATE FOREST,LEOMINSTER,42.52097606633147,-71.85420750040561,False,,,,,,,0.3396317459793927,Moderate,4.87629140203445,19.953823018749013,0.9232264573243465,0.7147316492460739,3.307377681678015,2,10,False,False,TNC,False,0.0,False,False,False
MA2158000,LITTLETON WATER DEPARTMENT,REPLACEMENT WELL 2.2,LITTLETON,42.55703134025224,-71.4812492890309,True,False,,,10.5,False,False,,,1.1142739263670844,8.290557231215423,1.7232578945497377,0.24091395450549763,1.781299505623638,3,8,True,False,GW,True,0.01403332491618667,False,True,False
MA2162000,LUNENBURG WATER DISTRICT,WF# 5A LANCASTER AVE. (4 GP WELLS),LUNENBURG,42.572228015914526,-71.70893083302352,True,True,5.1000000000000005,,13.6,True,False,,,1.6710232947513446,5.450038484596456,0.5601061408469356,0.7642576747391795,2.3926808775998927,5,16,True,False,GW,True,1.3492915267144277e-06,False,True,False
MA2162005,,CHERRY HILL ICE CREAM,LUNENBURG,42.56385635401407,-71.73143485177951,False,,,,,,,0.4336506253856435,Moderate,2.509917445718126,10.025272578675187,2.6426578178636335,1.83119496505191,2.048434366829245,3,33,False,False,TNC,False,0.0,False,False,False
MA2162008,,STILLMAN DAIRY,LUNENBURG,42.5607994651351,-71.71398073972374,False,,,,,,,0.4035334889685871,Moderate,3.7714610994610815,8.552446034883426,3.7243185086762125,2.8691072559925472,2.922138812064978,5,27,False,False,TNC,False,0.0,False,False,False
MA2162010,,SETTLERS CROSSING GOLF COURSE,LUNENBURG,42.60894655133603,-71.76117310618135,False,,,,,,,0.2677524990701168,Moderate,6.095125853792772,14.25787005890244,3.841368699351173,1.7081742096577206,2.5804896924569256,1,14,False,False,TNC,False,0.0,False,False,False
MA2162011,,NORTH END MAZDA AND SUBARU,LUNENBURG,42.624659915218686,-71.73838978325765,False,,,,,,,0.3355030569484427,Moderate,8.018559571032606,13.793438083741211,3.631081349645436,0.12119539867034115,4.733826315584898,1,5,False,False,NTNC,False,0.0,False,False,False
MA2170000,MARLBOROUGH DPW  WATER DIV. (MWRA),MILLHAM RESERVOIR,MARLBOROUGH,42.34024450631657,-71.61072547819282,True,False,,,10.5,False,False,,,1.626766279932726,18.385280830685655,2.7834757181421232,0.9824278524030865,1.7621863064529495,1,29,False,True,SW,True,0.6175275815910513,True,True,True
MA2174000,"MAYNARD DPW, WATER DIVISION",ROCK WELL 5,MAYNARD,42.448217224364164,-71.46046543836812,True,True,7.1000000000000005,4.2,17.8,True,False,,,0.5667742314042594,13.550022293542074,1.20500333156118,0.33510957304459815,1.6477540482203203,4,9,True,False,GW,True,0.10741588923685318,True,False,False
MA2175000,MEDFIELD WATER DEPT.,WELL 3R (ELM ST.),MEDFIELD,42.169787762052586,-71.28231669053427,True,True,7.0,6.7,20.1,True,True,,,2.3142228954828985,11.50061502444728,1.0501638157594426,0.48833405070367447,1.4433265511733937,3,6,True,False,GW,False,0.0,False,False,False
MA2177000,MEDWAY WATER DEPARTMENT,OAKLAND STREET GP WELL,MEDWAY,42.14799357796364,-71.38917422057577,True,True,7.2,,15.7,True,False,,,0.8269092620924716,17.436416758230905,0.6074631808318053,0.3925118533974759,2.3890774140960267,5,6,True,False,GW,True,7.452610119246936e-06,False,False,True
MA2179001,,ROCK WELL  1,MENDON,42.10410315290891,-71.55257407323789,False,,,,,,,0.4291509138996241,Moderate,3.5230637478527287,28.86343728799909,2.144874935820909,3.3220038282068307,2.840380537989691,4,5,True,False,GW,False,0.0,False,False,False
MA2179002,,28 HASTINGS ST CORP,MENDON,42.10250872834392,-71.55639924037888,False,,,,,,,0.2409892137900036,Low,3.8549937033079096,29.141211119849785,2.387384386795834,3.642464384130402,3.0893277821116705,4,5,False,False,NTNC,False,0.0,False,False,False
MA2179003,,COUNTRY PLAZA LLC,MENDON,42.102950335636166,-71.55944410059735,False,,,,,,,0.23314211450046,Low,4.100253462741622,29.30217305527716,2.5443164161481007,3.892193240947527,3.2462166683915026,4,5,False,False,TNC,False,0.0,False,False,False
MA2179004,,MISCOE HILL MIDDLE SCHOOL,MENDON,42.13087372754784,-71.5730550595858,False,,,,,,,0.1802310900633759,Low,5.8678103882499375,27.617755799336138,1.6893366478383418,3.375147981172991,3.0339095974545893,2,2,False,False,NTNC,False,0.0,False,False,False
