PWSID,dist_airport_m,dist_airport_km,dist_military_m,dist_military_km,dist_landfill_m,dist_landfill_km,dist_wwtp_m,dist_wwtp_km,dist_industrial_m,dist_industrial_km,landfills_within_1km,industrial_within_1km,landfills_within_3km,industrial_within_3km,landfills_within_5km,industrial_within_5km,landfills_within_10km,industrial_within_10km,is_groundwater,is_mwra,source_type,SITE_NAME,TOWN,num_sources,pws_name,total_samples,total_results,any_detection,ever_exceeded_federal_mcl,max_pfoa_ppt,max_pfos_ppt,num_pfas_detected,max_pfas6_sum_ppt,ever_exceeded_ma_mmcl,in_ucmr5,pfas_detected,serves_ej_community,ej_area_fraction,ej_population_overlapped,any_income,any_minority,any_english,ej_criteria_distinct
MA3014000,3769.820155500761,3.769820155500761,13603.54237244958,13.60354237244958,1280.9751379463594,1.2809751379463594,2524.8748848960504,2.5248748848960503,348.87877522294343,0.3488787752229434,0,1,1,5,5,12,16,65,1,0,GW,HOWE ST. GP WELL 4,ASHLAND,6,Ashland Water & Sewer Dept.,2.0,58.0,True,False,,,1.0,10.5,False,True,1,1,0.9999702080909444,31111.0,1,1,0,2
MA3023000,1429.3189106207672,1.429318910620767,1738.2663169926468,1.7382663169926469,1783.495794014172,1.7834957940141722,1596.6021578848265,1.5966021578848262,373.9359247628476,0.3739359247628476,0,2,2,17,4,41,13,103,1,1,GW,WELL  3 (MITRE/RTE. 62 G.P. WELL),BEDFORD,10,BEDFORD WATER DEPT.,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.0050119471792837,4852.0,0,1,0,1
MA3031000,4851.588892593786,4.851588892593786,12259.9408342688,12.2599408342688,2888.8984714109783,2.8888984714109784,2400.9545282521112,2.4009545282521114,140.30913750395695,0.1403091375039569,0,6,1,12,3,25,13,95,0,0,SW,CONCORD RIVER,BILLERICA,1,BILLERICA WATER WORKS,4.0,116.0,True,True,5.5,,5.0,14.0,False,True,1,1,0.3248379440536079,11917.0,0,1,0,1
MA3048000,2638.919651406332,2.638919651406332,10095.246399701651,10.095246399701653,1201.5477545640197,1.2015477545640196,1422.0092670204288,1.4220092670204287,1035.7382528272128,1.0357382528272128,0,0,3,22,4,49,16,128,1,0,SW,SHAWSHEEN RIVER    BILLERICA DIV.,BURLINGTON,3,BURLINGTON WATER DEPT,9.0,232.0,True,False,,,1.0,10.5,False,True,1,1,0.5074040447884213,24264.0,0,1,0,1
MA3049000,1265.4410292179064,1.2654410292179064,5238.762419990529,5.23876241999053,907.9321143295298,0.9079321143295298,2292.2221655137537,2.2922221655137536,238.2992714961812,0.2382992714961812,1,7,5,31,7,117,22,368,0,1,SW,STONY BROOK RES.,CAMBRIDGE,4,CAMBRIDGE WATER DEPARTMENT,4.0,116.0,True,True,4.8,,3.0,13.3,False,True,1,1,0.799871907084557,136585.0,1,1,1,4
MA3056000,1150.3306613546652,1.150330661354665,13415.745667882848,13.415745667882849,859.8434435488861,0.8598434435488861,2097.421342117236,2.097421342117235,387.05470011346273,0.3870547001134627,1,3,3,20,5,43,12,87,1,0,GW,MEADOWBROOK #3 WELLFIELD,CHELMSFORD,17,CHELMSFORD WATER DISTRICT,10.0,232.0,True,True,8.9,7.2,5.0,22.6,True,True,1,1,0.2334624577551394,13405.0,0,1,0,1
MA3056002,3702.5928445946624,3.7025928445946623,19501.895508083537,19.501895508083532,1836.2489082861955,1.8362489082861952,3489.29547566791,3.48929547566791,1396.159665435171,1.3961596654351711,0,0,3,8,4,18,9,67,1,0,GW,BOMIL BEDROCK WELL #2,CHELMSFORD,7,NORTH CHELMSFORD WATER DIST,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,0.3547051435874087,10981.0,0,1,0,1
MA3067000,439.9578323952804,0.4399578323952803,4843.655377216497,4.843655377216497,1028.9754443081035,1.0289754443081036,1769.2892910168648,1.7692892910168647,1346.928350881347,1.346928350881347,0,0,3,4,6,10,15,47,1,0,GW,NAGOG POND,CONCORD,11,"CONCORD WATER DEPT, MA",12.0,319.0,True,True,6.0,,4.0,14.5,False,True,1,1,0.0074336995941293,4833.0,0,1,0,1
MA3071000,3173.409494904795,3.173409494904795,24059.432357920818,24.05943235792082,561.8432173848665,0.5618432173848665,3330.8979796837502,3.3308979796837503,953.8935584933892,0.9538935584933892,1,1,3,17,7,37,20,108,1,0,GW,SWAN POND RES.,DANVERS,7,DANVERS WATER DEPT.,8.0,145.0,True,True,,5.2,1.0,13.7,False,True,1,1,0.1110946570572335,8056.0,1,1,0,3
MA3073000,224.00561285309308,0.2240056128530931,13712.529541540029,13.712529541540029,1362.4982352665086,1.3624982352665085,1349.528517588605,1.349528517588605,361.0666902205985,0.3610666902205985,0,3,2,20,3,51,17,116,1,0,GW,WELL E2,DEDHAM,18,DEDHAM WESTWOOD WATER DIST.,8.0,232.0,True,True,6.5,5.1000000000000005,4.0,18.0,False,True,1,1,0.0953256493051157,29821.0,1,1,1,5
MA3079000,329.24811817778755,0.3292481181777875,22994.49822546543,22.99449822546543,2155.8190258884,2.1558190258884,2265.320021328276,2.265320021328276,883.1884999092791,0.8831884999092792,0,1,1,2,1,5,6,52,1,0,GW,NEW BOSTON RD. GP WELL 1,DRACUT,10,DRACUT WATER SUPPLY DISTRICT,8.0,232.0,True,True,6.1000000000000005,,3.0,14.6,False,True,1,1,0.303824136721167,19589.0,1,1,1,3
MA3100000,1792.6163339034406,1.7926163339034409,3569.625030651133,3.569625030651133,1942.5293071018564,1.9425293071018563,1687.6726125621954,1.6876726125621953,447.6170322839944,0.4476170322839943,0,1,1,5,4,31,10,63,1,1,GW,BIRCH RD. GP WELL  3,FRAMINGHAM,3,FRAMINGHAM WATER DEPT. (MWRA),5.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.7882473043295075,80049.0,1,1,1,4
MA3105000,7951.690201884512,7.951690201884512,35442.47805472794,35.442478054727935,2720.409482497156,2.720409482497156,1245.271018793684,1.2452710187936842,1681.2718376686114,1.681271837668611,0,0,1,2,3,3,8,32,1,0,GW,DUFFYS LANDING GP WELL,GEORGETOWN,5,GEORGETOWN WATER DEPARTMENT,2.0,58.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA3107000,1197.0650374961758,1.1970650374961758,48241.803310195806,48.241803310195806,2384.2569977265503,2.3842569977265504,372.5272368112664,0.3725272368112663,674.9482170242779,0.674948217024278,0,1,1,8,2,9,5,12,0,0,SW,KLONDIKE RES.,GLOUCESTER,7,GLOUCESTER PUBLIC UTILITY DIVISION,8.0,232.0,False,False,,,0.0,10.5,False,True,0,1,0.0738227534538389,7637.0,1,1,0,2
MA3116000,8115.824908795966,8.115824908795966,37831.12595779541,37.831125957795415,912.3468116348656,0.9123468116348658,1229.810524661017,1.2298105246610171,1252.3231577179413,1.2523231577179412,1,0,2,2,2,5,9,33,1,0,GW,GP WELL 4 MERRIMACK R.,GROVELAND,3,GROVELAND WATER DEPARTMENT,4.0,116.0,True,True,6.3,,4.0,14.8,False,True,1,0,0.0,0.0,0,0,0,0
MA3119000,2100.330450344809,2.100330450344809,36358.52070310054,36.35852070310054,958.453850227938,0.958453850227938,1406.8744494866564,1.4068744494866563,1970.158678663274,1.970158678663274,1,0,1,1,5,5,13,57,1,0,GW,BRIDGE ST. TUB  GP WELLS,HAMILTON,7,HAMILTON WATER DEPT,5.0,116.0,True,True,11.1,11.2,5.0,28.8,True,True,1,1,0.0739046139099788,1151.0,1,1,0,2
MA3128000,1418.0246091018191,1.4180246091018192,33121.226541316944,33.12122654131694,1988.0238527048325,1.9880238527048328,2358.743637857028,2.358743637857028,1404.8289121450623,1.4048289121450626,0,0,1,4,2,19,9,61,0,0,SW,JOHNSONS POND,HAVERHILL,7,HAVERHILL WATER DEPT,5.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.2290879116301464,38467.0,1,1,1,3
MA3144000,1079.3060305403146,1.0793060305403146,39412.88419251865,39.412884192518646,2775.8875663830704,2.77588756638307,1713.5360583064514,1.7135360583064514,3565.579773312318,3.5655797733123182,0,0,2,0,2,2,12,13,1,0,GW,BROWNS GP WELL,IPSWICH,9,IPSWICH DPU  WATER DEPT,18.0,348.0,True,True,7.3,,6.0,19.1,False,True,1,0,0.0,0.0,0,0,0,0
MA3149000,2930.7966404724957,2.9307966404724954,26804.100999401235,26.80410099940124,2702.039930765753,2.702039930765753,1558.7667545652837,1.5587667545652837,762.2102906627495,0.7622102906627495,0,2,2,21,3,32,7,69,0,0,SW,MERRIMACK RIVER,LAWRENCE,1,LAWRENCE WATER WORKS,6.0,116.0,True,False,,,2.0,10.5,False,True,1,1,0.9997082756367884,110238.0,1,1,1,4
MA3157000,736.2737151969499,0.7362737151969498,4654.996148407807,4.654996148407807,2221.784335441508,2.221784335441508,3626.130121174028,3.626130121174029,3536.431610069931,3.536431610069932,0,0,1,0,2,11,18,61,1,0,GW,TOWER RD. GP WELL,LINCOLN,3,LINCOLN WATER DEPT,7.0,203.0,True,True,6.4,5.4,3.0,18.3,False,True,1,1,0.000297643245227,4241.0,0,1,0,1
MA3160000,2738.555745301628,2.738555745301628,20686.02677657136,20.68602677657136,2311.149602546398,2.311149602546398,4337.134348939103,4.337134348939103,386.268691796824,0.386268691796824,0,1,3,9,4,19,8,64,0,0,SW,MERRIMACK RIVER,LOWELL,1,LOWELL REGIONAL WATER UTILITY,4.0,116.0,True,True,4.6,,3.0,13.1,False,True,1,1,0.9227566089055708,124801.0,1,1,1,4
MA3163000,70.42670167740094,0.0704267016774009,21278.852499800305,21.278852499800305,1340.106159556481,1.3401061595564814,1116.5647009131724,1.1165647009131725,426.9600651242079,0.4269600651242079,0,1,2,27,8,55,25,175,0,1,SW,BREEDS POND,LYNN,7,LYNN WATER AND SEWER COMM,4.0,116.0,True,True,4.7,,5.0,13.2,False,True,1,1,0.8696771103285099,101709.0,1,1,1,5
MA3164000,6608.816097627784,6.608816097627784,21150.860634609984,21.150860634609984,3322.02524208208,3.32202524208208,1118.1069218014716,1.1181069218014716,1458.354437257293,1.458354437257293,0,0,0,6,4,18,20,131,1,0,GW,MAIN STREET G.P. WELL,LYNNFIELD,11,LYNNFIELD CENTER WATER DISTRICT,6.0,174.0,True,True,6.1000000000000005,,4.0,14.6,False,True,1,1,5.408512142261108e-06,1116.0,0,1,0,1
MA3166000,2141.930188339796,2.141930188339796,41761.52900258914,41.761529002589135,411.3806495378436,0.4113806495378436,710.9131070560649,0.7109131070560648,2260.185836269569,2.260185836269569,2,0,2,2,4,3,11,21,1,0,GW,GRAVELLY POND,MANCHESTER,3,MANCHESTER BY THE SEA DPW,5.0,145.0,True,True,12.0,4.8,6.0,25.8,True,True,1,0,0.0,0.0,0,0,0,0
MA3180000,1208.5027133481162,1.2085027133481163,48378.79735548839,48.37879735548839,1242.5284236524835,1.2425284236524836,1700.4581627469634,1.7004581627469633,1570.633064049691,1.570633064049691,0,0,2,3,5,4,7,25,1,0,GW,EAST MAIN ST GP WELL,MERRIMAC,4,MERRIMAC WATER DEPARTMENT,4.0,116.0,True,True,6.9,,1.0,15.4,False,True,1,1,0.1632755689125934,1278.0,1,0,0,1
MA3181000,1163.433135898551,1.163433135898551,26848.832835579167,26.848832835579167,3297.4916021851764,3.2974916021851763,3204.297231002148,3.204297231002147,1337.6289737454028,1.3376289737454028,0,0,0,15,2,34,7,74,0,0,SW,MERRIMACK RIVER,METHUEN,1,METHUEN WATER DEPT,4.0,116.0,True,False,4.0,,3.0,12.5,False,True,1,1,0.5791982090874266,60793.0,1,1,1,4
MA3198000,503.8256504179578,0.5038256504179578,525.232700256354,0.5252327002563539,1897.8303286465173,1.8978303286465168,1758.2780134573643,1.7582780134573643,333.2784773068393,0.3332784773068393,0,6,1,20,4,39,17,73,1,0,GW,SPRINGVALE #2 GP WELL,NATICK,14,NATICK WATER DEPARTMENT,8.0,232.0,True,True,14.3,37.3,6.0,67.8,True,True,1,1,0.2204836477945079,23156.0,1,1,1,4
MA3199000,5528.597394543068,5.528597394543068,6540.625066117882,6.540625066117882,2818.6607170999114,2.8186607170999114,4029.328179985585,4.029328179985585,1476.6242828648997,1.4766242828648997,0,0,1,3,2,15,10,63,1,1,GW,CHARLES RIVER WELL 3 (STATION 5),NEEDHAM,4,NEEDHAM WATER DEPT,6.0,174.0,True,True,4.6,5.0,2.0,16.1,False,True,1,1,1.0330443452169702e-05,6761.0,0,1,0,1
MA3206000,1152.804876631404,1.152804876631404,44600.98594744469,44.60098594744469,1562.3307059594351,1.5623307059594351,2059.526666049532,2.059526666049532,1415.8070300937368,1.4158070300937369,0,0,3,7,4,22,12,28,1,0,SW,WELL  2,NEWBURYPORT,5,NEWBURYPORT WATER DEPARTMENT,6.0,174.0,True,True,,4.6,2.0,13.1,False,True,1,1,0.0480713483329919,2213.0,1,0,0,1
MA3210000,975.0348956215372,0.9750348956215372,29414.89791494878,29.414897914948774,1346.7304572115845,1.3467304572115846,1077.581886982584,1.077581886982584,489.24177053399006,0.48924177053399,0,1,2,8,3,25,10,67,0,0,SW,LAKE COCHICHEWICK  NPS,NORTH ANDOVER,2,NORTH ANDOVER WATER DEPT,5.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.1329549843003573,15707.0,0,1,1,2
MA3213000,3393.986213963607,3.3939862139636072,16741.667151767902,16.741667151767903,343.4223046929959,0.3434223046929959,1244.39259756385,1.24439259756385,460.1086718579576,0.4601086718579576,1,2,1,9,3,26,15,90,1,0,GW,RAILROAD BED WELLS,NORTH READING,7,NORTH READING WATER DEPT.,5.0,116.0,True,False,,,3.0,10.5,False,True,1,0,0.0,0.0,0,0,0,0
MA3229000,3825.9347925891434,3.8259347925891434,23993.161667160755,23.99316166716076,723.645647501958,0.723645647501958,1668.2873466901383,1.6682873466901382,288.998097826202,0.288998097826202,1,2,7,17,9,56,25,151,1,1,SW,PINE ST. GP WELL,PEABODY,6,PEABODY WATER DEPT.,13.0,348.0,True,True,7.0,,5.0,15.5,False,True,1,1,0.2784218147313101,29939.0,1,1,1,4
MA3246000,727.7440655785539,0.7277440655785539,15432.391917604222,15.43239191760422,2606.075471462741,2.606075471462741,1785.774112266155,1.785774112266155,388.5134037947296,0.3885134037947296,0,2,3,23,6,43,15,101,1,0,GW,WELL #8220,READING,9,READING WATER DEPARTMENT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.0260930367347407,2565.0,1,1,0,2
MA3252000,702.7387080085485,0.7027387080085485,57624.07103152964,57.62407103152964,282.81979114625267,0.2828197911462526,521.6830794127638,0.5216830794127638,1961.4058138097064,1.9614058138097064,1,0,1,3,1,7,2,10,1,0,ESW,DEEP BEDROCK WELL,ROCKPORT,9,ROCKPORT WATER DEPT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.0727719792927994,828.0,1,0,0,1
MA3254000,1751.3668879537022,1.751366887953702,37543.59008859508,37.543590088595074,2888.817787597629,2.888817787597629,4609.882711320055,4.609882711320055,1601.0579915681524,1.6010579915681524,0,0,1,1,3,3,10,5,1,0,GW,PINGREE FARM WELLFIELD #5,ROWLEY,3,ROWLEY WATER DEPARTMENT,4.0,116.0,True,True,7.7,5.7,7.0,21.0,True,True,1,0,0.0,0.0,0,0,0,0
MA3259000,4459.487835638924,4.459487835638924,56234.4619119331,56.234461911933096,5410.031694357557,5.410031694357557,4288.73722805755,4.28873722805755,1910.078205514808,1.910078205514808,0,0,0,2,0,8,6,22,1,0,GW,GP WELL 8,SALISBURY,4,SALISBURY WATER DEPARTMENT,4.0,58.0,True,True,6.0,,3.0,14.5,False,True,1,0,0.0,0.0,0,0,0,0
MA3288000,478.1333241191639,0.4781333241191638,6833.691468265145,6.833691468265145,1428.8057738374778,1.4288057738374778,2402.724843628604,2.4027248436286035,250.75569135729404,0.250755691357294,0,4,1,7,5,10,13,62,1,0,GW,GP WELL 10,SUDBURY,9,SUDBURY WATER DISTRICT,10.0,290.0,True,True,9.0,,6.0,19.0,False,True,1,0,0.0,0.0,0,0,0,0
MA3295000,3115.398195559728,3.1153981955597274,21218.684938588605,21.21868493858861,5371.104693955624,5.371104693955624,5600.630165623626,5.600630165623627,2010.174541500796,2.010174541500796,0,0,0,2,0,23,13,110,0,0,SW,MERRIMACK RIVER,TEWKSBURY,1,TEWKSBURY WATER DEPARTMENT,4.0,116.0,True,True,5.0,,3.0,13.5,False,True,1,1,8.68293386593577e-07,1470.0,0,1,0,1
MA3298000,4866.17172393553,4.866171723935531,35187.19260648277,35.187192606482775,1753.9416359482966,1.7539416359482969,3978.173087675314,3.978173087675314,2853.8308500502544,2.8538308500502545,0,0,1,1,2,2,9,20,1,0,GW,PERKINS ROW TUB WELL,TOPSFIELD,2,TOPSFIELD WATER DEPARTMENT,2.0,58.0,True,True,9.0,5.4,5.0,20.9,True,True,1,0,0.0,0.0,0,0,0,0
MA3305000,5121.913103345699,5.121913103345698,18048.21705331148,18.048217053311475,1165.2254853321438,1.1652254853321438,998.9611779861704,0.9989611779861703,353.6930556179595,0.3536930556179595,0,4,3,15,5,34,19,137,0,1,SW,CRYSTAL LAKE,WAKEFIELD,1,WAKEFIELD WATER DEPT,6.0,173.0,True,True,6.9,,3.0,15.4,False,True,1,1,0.0971154895400357,1116.0,0,1,0,1
MA3315000,2518.3815632049977,2.518381563204998,3816.450265811389,3.816450265811389,1470.0593453840042,1.4700593453840043,202.6381039613863,0.2026381039613863,1636.617141109114,1.6366171411091142,0,0,4,4,5,22,13,62,1,0,GW,MEADOWVIEW GP WELL  1,WAYLAND,9,WAYLAND WATER DEPARTMENT,8.0,232.0,True,True,9.0,4.0,6.0,22.0,True,True,1,1,3.0983405190934726e-09,1984.0,0,1,0,1
MA3317000,1948.6876329735155,1.9486876329735152,3223.759028598531,3.223759028598531,2398.765787849799,2.3987657878497988,2481.7750247539534,2.4817750247539534,716.7517136533462,0.7167517136533462,0,2,2,11,5,23,20,124,1,1,GW,WELLESLEY AVE. DUG WELL,WELLESLEY,10,WELLESLEY WATER DIVISION,10.0,290.0,True,True,6.3,6.6,6.0,19.3,False,True,1,1,0.0210364995741194,3638.0,0,1,0,1
MA3320000,2689.6462682290567,2.6896462682290565,36146.35164948494,36.14635164948494,744.7417533783204,0.7447417533783204,4436.821697897474,4.436821697897474,1640.9383589119934,1.6409383589119937,1,0,2,1,4,8,14,64,1,0,GW,GP WELL  1,WENHAM,2,WENHAM WATER DEPT.,2.0,58.0,True,True,7.2,6.4,5.0,20.1,True,True,1,1,8.619508355868265e-08,1567.0,1,0,0,1
MA3324000,2617.0642242829226,2.6170642242829225,42781.15204928105,42.781152049281054,2379.2685299378763,2.3792685299378764,1929.226658944786,1.9292266589447864,1462.3182835208584,1.4623182835208584,0,0,3,1,5,18,11,32,1,0,GW,BEDROCK WELL,WEST NEWBURY,3,WEST NEWBURY WATER DEPARTMENT,5.0,116.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA3330000,1503.6104484605137,1.5036104484605135,12109.397132354838,12.109397132354838,283.2230046161463,0.2832230046161463,507.1429027579354,0.5071429027579354,1371.9411229413142,1.3719411229413143,1,0,1,4,2,6,8,35,1,0,GW,STEPINSKI WELL,WESTFORD,19,WESTFORD WATER DEPARTMENT,8.0,207.0,True,True,8.6,4.4,5.0,19.5,False,True,1,1,0.0383119497468158,4891.0,0,1,0,1
MA3330019,6450.951750456764,6.450951750456764,12253.321173461787,12.253321173461789,2206.185673771055,2.206185673771055,2755.270418067282,2.755270418067282,1942.8084657118695,1.9428084657118696,0,0,1,1,2,1,8,20,1,0,GW,WELL # 2,WESTFORD,2,HAYSTACK ESTATES,2.0,58.0,True,True,5.6,,4.0,14.1,False,True,1,0,0.0,0.0,0,0,0,0
MA3333000,2953.242068550253,2.953242068550253,8773.562061915896,8.773562061915896,209.89373348355977,0.2098937334835597,3656.83480136628,3.65683480136628,1276.9779574172885,1.2769779574172884,1,0,2,13,6,28,18,99,1,1,GW,KENDALL GREEN TUB. WELLS,WESTON,1,WESTON WATER DEPT.,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,3.655943319833396e-06,2205.0,0,1,0,1
MA3342000,2237.484119079094,2.237484119079094,11390.773526822002,11.390773526822002,211.17397937019803,0.211173979370198,1415.651461680719,1.415651461680719,260.1501083111231,0.2601501083111231,1,6,3,21,4,36,16,122,1,0,GW,BUTTERS ROW GP WELL 2,WILMINGTON,11,WILMINGTON WATER DEPT,12.0,290.0,True,False,,,2.0,10.5,False,True,1,1,8.04343867923129e-07,7330.0,0,1,0,1
MA3344000,1961.6456153662448,1.9616456153662447,13962.859593053112,13.962859593053112,1285.779782776451,1.285779782776451,2141.8209093712544,2.1418209093712544,779.8646164833584,0.7798646164833584,0,1,1,6,3,33,22,273,0,1,SW,MIDDLE RESERVOIR,WINCHESTER,3,WINCHESTER WATER DEPT,8.0,232.0,False,False,,,0.0,10.5,False,True,0,1,0.0637523564526216,6413.0,0,1,0,1
MA3347000,1615.145019146295,1.615145019146295,9788.353061207052,9.78835306120705,1554.6522907959022,1.5546522907959022,1458.847727001296,1.458847727001296,485.6933500776275,0.4856933500776275,0,4,1,22,7,50,19,158,1,1,GW,G.P. WELL B,WOBURN,10,WOBURN WATER DEPT.,6.0,174.0,True,True,8.4,6.9,6.0,21.8,True,True,1,1,0.4282199409925757,31518.0,1,1,0,2
MA4001000,2660.214638444822,2.6602146384448218,40869.11628401464,40.869116284014645,1113.4882750801112,1.1134882750801112,1947.2732470673443,1.9472732470673444,880.5434355649453,0.8805434355649453,0,4,2,16,3,34,16,83,1,0,GW,HINGHAM ST. RES.,ABINGTON,6,ABINGTON/ROCKLAND JOINT WTR. WORKS,14.0,290.0,True,True,12.0,7.0,8.0,34.5,True,True,1,1,0.1408379004607841,11461.0,1,1,1,3
MA4003000,4125.153548531457,4.125153548531457,31720.53992681861,31.72053992681861,2353.685556142241,2.3536855561422407,5197.720382043411,5.197720382043411,4421.610873016772,4.421610873016772,0,0,1,0,2,3,8,34,0,0,PW,PROPOSED RIVET WELLFIELD,ACUSHNET,1,ACUSHNET WATER DEPARTMENT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.1139987552547263,3183.0,1,1,0,3
MA4016000,1878.823786968568,1.878823786968568,35556.0866826601,35.556086682660094,4899.166528053823,4.899166528053823,2681.467817015189,2.6814678170151893,977.8006826841606,0.9778006826841606,0,1,0,16,1,43,7,61,1,0,SW,MANCHESTER POND,ATTLEBORO,5,ATTLEBORO WATER DEPT,9.0,203.0,True,True,6.6,12.0,5.0,25.1,True,True,1,1,0.1706626015750121,17292.0,1,1,0,3
MA4018000,4011.697865658433,4.011697865658434,33070.42078294365,33.07042078294365,154.4735547644071,0.1544735547644071,3372.51092986838,3.37251092986838,445.4188484812304,0.4454188484812304,2,2,3,10,5,26,15,100,1,0,GW,TROUT BROOK WELLFIELD,AVON,7,TOWN OF AVON,4.0,116.0,True,True,5.1000000000000005,6.0,2.0,17.6,False,True,1,1,0.9999999999999984,10646.0,0,1,0,1
MA4020000,1160.7856697416678,1.160785669741668,16985.84650725086,16.98584650725086,5655.574870959095,5.655574870959096,1610.895089256699,1.610895089256699,628.6692980440711,0.6286692980440711,0,4,0,28,0,30,4,34,1,0,GW,GP WELL 5,BARNSTABLE,5,BARNSTABLE FIRE DISTRICT,7.0,174.0,True,True,4.4,7.1000000000000005,6.0,15.3,False,True,1,1,0.2198969963044856,1113.0,1,1,0,1
MA4020002,1183.4147539191274,1.183414753919127,7011.255772798309,7.011255772798309,1153.3328403695332,1.153332840369533,757.1209931620856,0.7571209931620856,509.732458569978,0.509732458569978,0,1,4,5,5,26,6,34,1,0,GW,GP WELL  12  MURRAY,BARNSTABLE,22,CENTERVILLE OSTERVILLE MARSTONS MILLS WD,30.0,870.0,True,True,4.9,,5.0,13.4,False,True,1,1,0.0132458828706861,4411.0,1,1,0,2
MA4020003,718.0741681095064,0.7180741681095064,5719.248065624093,5.719248065624093,1688.9889671329524,1.6889889671329523,1613.7411876548558,1.6137411876548555,578.276562867217,0.578276562867217,0,1,1,2,5,4,6,9,1,0,GW,STATION 5,BARNSTABLE,6,COTUIT FIRE DISTRICT  WATER DEPARTMENT,10.0,290.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA4020004,298.4847611383494,0.2984847611383494,17693.7215290806,17.6937215290806,4868.191897057204,4.868191897057204,1875.6261812763692,1.8756261812763693,467.5280830414176,0.4675280830414176,0,9,0,28,1,30,4,34,1,0,GW,MARY DUNN WELL  4,BARNSTABLE,12,"HYANNIS WATER SYSTEM, TOWN OF BARNSTABLE",6.0,174.0,True,False,,,3.0,10.5,False,True,1,1,0.7804856723780763,18701.0,1,1,1,5
MA4036000,3386.722656145623,3.3867226561456234,5380.738057404367,5.380738057404368,1427.496904915473,1.4274969049154729,1597.472901296709,1.5974729012967093,120.06063447003976,0.1200606344700397,0,1,3,5,4,7,5,19,1,0,GW,WELLFIELD  1,BOURNE,8,BOURNE WATER DISTRICT,13.0,377.0,True,True,,4.8,3.0,19.4,False,True,1,1,0.1199852707829608,2106.0,1,1,0,2
MA4036001,7827.395263308096,7.827395263308096,10989.700784256487,10.989700784256488,3641.94627176648,3.64194627176648,933.4225808259716,0.9334225808259716,2362.9328950901786,2.3629328950901787,0,0,0,1,3,7,6,20,1,0,GW,WELL 5,BOURNE,5,BUZZARDS BAY WATER DISTRICT,10.0,290.0,False,False,,,0.0,21.0,True,True,0,0,0.0,0.0,0,0,0,0
MA4036002,10701.98130469182,10.701981304691818,13021.161529636678,13.02116152963668,4015.088506830221,4.015088506830221,2019.427295801702,2.019427295801702,1544.6765725974024,1.5446765725974023,0,0,0,3,1,6,5,18,1,0,GW,TUBULAR WELLS,BOURNE,4,NORTH SAGAMORE WATER DISTRICT,4.0,116.0,True,False,,,2.0,10.5,False,True,1,0,0.0,0.0,0,0,0,0
MA4040000,8304.454361082267,8.304454361082268,28335.614056738035,28.335614056738034,1002.0686308989372,1.002068630898937,2269.81412415576,2.26981412415576,592.4419006255009,0.592441900625501,0,1,2,16,11,35,22,135,0,0,SW,GREAT POND (LOWER),BRAINTREE,4,BRAINTREE WATER AND SEWER DEPT.,5.0,116.0,True,True,5.3,8.5,5.0,20.3,True,True,1,1,0.7432297448638344,43568.0,1,1,1,3
MA4041000,2619.5588608726903,2.61955886087269,34923.85652995935,34.923856529959345,1755.5843532378217,1.7555843532378217,1618.9614758775128,1.6189614758775128,1574.0207087691042,1.5740207087691045,0,0,2,2,4,4,6,8,1,0,GW,WELL #5 (SITE 19-84),BREWSTER,6,BREWSTER WATER DEPARTMENT,10.0,290.0,False,False,,,0.0,10.5,False,True,0,1,0.0890438280981969,503.0,1,0,0,1
MA4042000,6833.070474485667,6.833070474485667,47277.46954160936,47.27746954160936,436.09642996076326,0.4360964299607632,1511.0781955765976,1.5110781955765975,558.309771039921,0.558309771039921,1,1,2,5,6,15,14,51,1,0,GW,GP WELL 4A,BRIDGEWATER,13,BRIDGEWATER WATER DEPARTMENT,6.0,174.0,True,True,9.0,7.0,7.0,24.0,True,True,1,1,0.0657193110507768,6710.0,1,1,0,2
MA4044000,684.4177717122635,0.6844177717122635,33211.64846397886,33.21164846397886,1490.1837571440103,1.4901837571440106,2964.205347963866,2.964205347963867,403.3785483056801,0.4033785483056801,0,2,2,9,4,32,16,87,1,0,SW,BROCKTON RES.,BROCKTON,3,BROCKTON WATER DEPARTMENT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.9662534400524736,113338.0,1,1,1,4
