PWSID,dist_airport_m,dist_airport_km,dist_military_m,dist_military_km,dist_landfill_m,dist_landfill_km,dist_wwtp_m,dist_wwtp_km,dist_industrial_m,dist_industrial_km,landfills_within_1km,industrial_within_1km,landfills_within_3km,industrial_within_3km,landfills_within_5km,industrial_within_5km,landfills_within_10km,industrial_within_10km,is_groundwater,is_mwra,source_type,SITE_NAME,TOWN,num_sources,pws_name,total_samples,total_results,any_detection,ever_exceeded_federal_mcl,max_pfoa_ppt,max_pfos_ppt,num_pfas_detected,max_pfas6_sum_ppt,ever_exceeded_ma_mmcl,in_ucmr5,pfas_detected,serves_ej_community,ej_area_fraction,ej_population_overlapped,any_income,any_minority,any_english,ej_criteria_distinct,predicted_risk_score,risk_category
MA2179024,3163.7639059378803,3.16376390593788,27816.27815162447,27.81627815162447,1073.738096928457,1.0737380969284571,1772.1036732548573,1.7721036732548574,2903.3757062299205,2.9033757062299204,0,0,2,2,4,9,11,45,0,0,TNC,END ZONE SPORTS PUB,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.24995872088978666,Low
MA2179025,5729.789911102958,5.729789911102959,30774.034069905265,30.774034069905262,4083.845550221612,4.083845550221612,4768.861483152492,4.768861483152492,4898.082213041839,4.898082213041839,0,0,0,0,2,1,12,36,0,0,TNC,HIDE A WAY PIZZA,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.18341270720596234,Low
MA2179026,4082.331129611632,4.082331129611632,29213.229589118644,29.213229589118644,2454.9873896249014,2.4549873896249013,3156.476717674107,3.156476717674107,3881.0546330789,3.8810546330789,0,0,1,0,4,5,12,37,0,0,TNC,BARRYS PLACE,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2307619989017529,Low
MA2179027,3365.0591677445977,3.365059167744598,28603.740055843,28.603740055843,1889.3159261664232,1.8893159261664232,2583.042626178816,2.583042626178816,3181.193103086352,3.181193103086352,0,0,1,0,4,6,12,43,0,0,NTNC,MENDON TOWN HALL CAMPUS,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.25283214734117077,Moderate
MA2179028,2630.3628649691377,2.630362864969137,28871.433995095013,28.87143399509501,1971.25891117271,1.97125891117271,3287.6936121945105,3.2876936121945106,2355.0672597670687,2.3550672597670688,0,0,2,2,4,8,13,43,0,0,TNC,MENDON SENIOR CENTER,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.33530482438340325,Moderate
MA2179029,4510.236802353054,4.510236802353054,29840.030863398137,29.840030863398137,3081.778110566957,3.081778110566957,3783.3292279505504,3.78332922795055,4280.511010514648,4.280511010514648,0,0,0,0,3,4,13,37,0,0,TNC,MENDON MEMORIAL FIELD,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.21340248243226617,Low
MA2179031,3871.477992493277,3.871477992493277,28338.99927981668,28.338999279816683,1616.561648522863,1.6165616485228629,2302.136816575161,2.302136816575161,3356.820991432218,3.356820991432218,0,0,2,0,4,6,11,43,0,0,TNC,TAFT PUBLIC LIBRARY,MENDON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.228274033228704,Low
MA2186003,2032.388462927795,2.032388462927795,36991.95992724811,36.9919599272481,1698.3124599347896,1.6983124599347896,1541.430473084068,1.5414304730840682,994.2237935821572,0.9942237935821572,0,1,3,15,3,31,15,105,0,0,TNC,CLEARVIEW COUNTRY CLUB,MILLBURY,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4420640294021479,Moderate
MA2186005,2306.4497227779366,2.306449722777937,39179.89081760307,39.17989081760307,2323.703325363143,2.323703325363143,2987.544243027256,2.9875442430272554,1401.7070204286508,1.4017070204286508,0,0,1,12,3,30,12,91,0,0,NTNC,ONE SCHOOL GLOBAL,MILLBURY,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4728949547642718,Moderate
MA2187002,2282.2379692656227,2.2822379692656227,16114.63716497589,16.11463716497589,1347.6942581226626,1.3476942581226623,1062.539638919227,1.062539638919227,789.9941733935935,0.7899941733935936,0,2,2,4,5,6,14,25,1,0,GW,GP WELL # 2,MILLIS,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.5372309453812182,High
MA2188004,3178.835802843667,3.178835802843667,36427.59586561044,36.42759586561044,1746.7997942117524,1.7467997942117524,4745.683751401266,4.745683751401266,3140.9522858836563,3.1409522858836563,0,0,2,0,2,1,6,7,0,0,NTNC,MILLVILLE ELEMENTARY SCHOOL,MILLVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2733982151664456,Moderate
MA2188005,3340.4162394332902,3.3404162394332904,37060.1847746976,37.0601847746976,1313.406382130172,1.313406382130172,4699.853622323833,4.699853622323833,3196.354384491132,3.196354384491132,0,0,2,0,2,1,6,6,0,0,TNC,SAINT AUGUSTINES PARISH,MILLVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.26442383453836843,Moderate
MA2188006,3292.011650981466,3.292011650981466,37467.89517981225,37.46789517981225,1397.1980315165486,1.3971980315165486,4917.159371516737,4.917159371516737,3090.3103138047786,3.0903103138047787,0,0,2,0,2,1,6,6,0,0,TNC,GEORGES VARIETY,MILLVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2771319197268033,Moderate
MA2188007,3472.201078363187,3.472201078363187,37218.00803199775,37.21800803199775,1167.2852030978138,1.1672852030978138,4638.750597648766,4.638750597648767,3302.5628022684086,3.3025628022684086,0,0,2,0,2,1,6,6,0,0,TNC,POT BELLY PUB,MILLVILLE,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2552024039850474,Moderate
MA2188008,3013.403595758264,3.013403595758264,37549.75145450154,37.549751454501546,1687.6370966523298,1.6876370966523295,5198.054557063902,5.198054557063903,2802.616766750772,2.802616766750772,0,0,2,1,2,1,6,6,0,0,TNC,POLISH AMERICAN CITIZENS CLUB,MILLVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.30579631862890627,Moderate
MA2202001,5069.443353392682,5.069443353392682,34236.955923330264,34.236955923330264,604.92618486573,0.6049261848657299,872.1729716311362,0.8721729716311362,7422.342839905133,7.4223428399051325,1,0,3,0,3,0,10,2,0,0,NTNC,MASSACHUSETTS STATE POLICE ACADEMY,NEW BRAINTREE,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.06576455133363376,Low
MA2202003,3659.9230200324073,3.6599230200324073,40907.69495265757,40.90769495265757,2561.1009836918074,2.561100983691808,6117.567383880607,6.117567383880607,6250.60076987804,6.25060076987804,0,0,1,0,1,0,10,2,0,0,TNC,CAMP PUTNAM,NEW BRAINTREE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.17871187880161504,Low
MA2202005,128.15823061846916,0.1281582306184691,37892.62251313028,37.89262251313028,5479.484332730951,5.479484332730951,1197.0487227601502,1.1970487227601505,10281.95895948069,10.28195895948069,0,0,0,0,0,0,9,0,0,0,TNC,BERRI HILLER AIRPORT INACT,NEW BRAINTREE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05328780119016494,Low
MA2212002,5258.011386382322,5.2580113863823215,38338.29359661305,38.338293596613056,2625.9349489973347,2.6259349489973345,3468.0142143765656,3.468014214376565,3439.422288980368,3.439422288980368,0,0,1,0,3,1,10,5,0,0,TNC,CHURCH OF LATTER DAY SAINTS,NORTH BROOKFIELD,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2087456906760697,Low
MA2215003,5634.866472826633,5.634866472826633,24698.178159170948,24.698178159170947,3560.15200268158,3.56015200268158,3487.0881345344737,3.4870881345344737,3960.132330892611,3.9601323308926113,0,0,0,0,2,5,14,77,0,1,TNC,DOE REY ME PRESCHOOL,NORTHBOROUGH,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.19424371899275214,Low
MA2215004,3873.167921667793,3.873167921667793,22407.969061738502,22.407969061738505,2067.2960163894104,2.0672960163894105,4791.569870138524,4.791569870138524,3935.0647596624976,3.9350647596624975,0,0,1,0,2,4,9,67,0,1,TNC,TOUGAS FARM (BALL HILL REALTY),NORTHBOROUGH,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.24837758576068844,Low
MA2216007,3128.857344852988,3.1288573448529875,35985.032696947346,35.98503269694734,2273.118481705315,2.273118481705315,3684.9428601679,3.6849428601679,1832.8554787581693,1.8328554787581697,0,0,1,1,2,2,11,11,0,0,TNC,"WEST END CREAMERY, INC.",NORTHBRIDGE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.3016944596561603,Moderate
MA2216008,8257.971768340134,8.257971768340134,31392.876559968336,31.392876559968336,598.8289140000163,0.5988289140000164,1546.2313094519902,1.5462313094519902,547.3503931027525,0.5473503931027525,1,1,2,2,4,2,12,7,0,0,PW,PROPOSED RWC-2,NORTHBRIDGE,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.22200102930576962,Low
MA2222001,4813.440770257276,4.813440770257277,41214.10620842559,41.21410620842559,4045.487555178351,4.045487555178351,6794.624115275758,6.794624115275759,7399.991804708295,7.399991804708295,0,0,0,0,2,0,8,2,0,0,NTNC,OAKHAM ELEMENTARY SCHOOL,OAKHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1631802028573329,Low
MA2222002,6509.972552194067,6.509972552194068,40080.47978790336,40.08047978790336,3037.264492797456,3.037264492797456,6932.2034731832255,6.932203473183225,5062.146116111635,5.062146116111635,0,0,0,0,1,0,7,4,0,0,TNC,PINE ACRES FAMILY CAMPING RESORT,OAKHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.20192251111046777,Low
MA2222003,6135.333225097053,6.135333225097053,40130.05339968263,40.13005339968263,3240.0745521129,3.2400745521129,7032.173580134741,7.032173580134741,5586.051070878011,5.586051070878011,0,0,0,0,1,0,7,3,0,0,TNC,LAKE DEAN CAMPGROUND,OAKHAM,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.19318799419460259,Low
MA2222004,4354.719365229095,4.354719365229095,41545.65630596556,41.54565630596556,2464.581975593784,2.4645819755937843,5177.132116734966,5.177132116734966,8722.469544850319,8.72246954485032,0,0,1,0,2,0,6,2,0,0,NTNC,OAKHAM COUNTRY DAY SCHOOL,OAKHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.10120050024580651,Low
MA2222009,3705.2734598688944,3.705273459868895,39441.46320861385,39.441463208613854,3189.4112741048566,3.189411274104857,7032.872343973004,7.032872343973004,3558.9396946085635,3.558939694608564,0,0,0,0,2,1,9,7,0,0,TNC,TREASURE VALLEY SCOUT RESERVATION,OAKHAM,4,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.3330471621462146,Moderate
MA2222200,5168.027226030558,5.168027226030558,41031.05374212992,41.03105374212992,3735.898970521049,3.7358989705210486,7386.370183336551,7.386370183336552,6894.441919550956,6.894441919550956,0,0,0,0,2,0,7,3,0,0,TNC,OAKHAM TOWN HALL,OAKHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.18702570866496993,Low
MA2226001,9455.318902613284,9.455318902613284,46222.22296558597,46.22222296558597,3116.4670808588307,3.116467080858831,445.7934727517619,0.4457934727517619,1721.4479126948147,1.7214479126948148,0,0,0,7,2,11,9,43,0,0,TNC,RICHARDS INN,OXFORD,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.15496958213437897,Low
MA2226003,8350.618442785468,8.350618442785468,48566.122657447726,48.56612265744773,1738.5847441199212,1.7385847441199211,1290.5083780387824,1.2905083780387825,632.5865237814345,0.6325865237814345,0,1,1,2,2,14,8,30,0,0,TNC,CLARA BARTON DIABETES CENTER,OXFORD,4,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.23032314564005335,Low
MA2226004,9651.15657056467,9.65115657056467,46904.65002382238,46.904650023822384,3387.0202687401843,3.3870202687401845,1428.7438754009256,1.4287438754009256,1421.6931859735528,1.4216931859735529,0,0,0,8,4,14,8,43,0,0,TNC,D  W DIESEL AND FUEL,OXFORD,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.22132817917593386,Low
MA2226007,7011.757117245993,7.011757117245993,49598.79917418165,49.59879917418165,4872.880398989991,4.872880398989991,4032.758580603289,4.032758580603288,681.7839403327453,0.6817839403327453,0,1,0,4,1,6,8,30,1,0,GW,ROCK WELL #1,OXFORD,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.5001094173123843,High
MA2226008,5769.855642807812,5.769855642807812,50931.84541522393,50.931845415223925,5071.425968053841,5.071425968053841,3686.857256431379,3.686857256431379,774.1711464556507,0.7741711464556508,0,1,0,2,0,5,8,32,1,0,GW,ROCK WELL  2,OXFORD,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4837390474640823,Moderate
MA2226009,6909.733196874032,6.909733196874032,49731.21121818909,49.73121121818908,4910.733803034872,4.910733803034872,4025.188149916085,4.025188149916086,618.4097692854331,0.6184097692854331,0,1,0,4,1,6,8,28,1,0,GW,ROCK WELL,OXFORD,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.505544387214661,High
MA2226011,9424.979802317926,9.424979802317926,46380.262101198496,46.3802621011985,3490.712148406845,3.490712148406845,401.49053072423465,0.4014905307242346,1865.2702190964585,1.8652702190964583,0,0,0,2,2,9,9,41,1,0,GW,WELL NO. 3,OXFORD,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.278730723009781,Moderate
MA2226012,6106.335220367729,6.106335220367729,50470.18964462615,50.47018964462615,4530.242904224465,4.5302429042244645,4217.815497138721,4.217815497138721,815.370273907925,0.815370273907925,0,1,0,3,1,6,8,31,0,0,NTNC,"AMERICAN POLYMERS, INC.",OXFORD,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.3225365004822737,Moderate
MA2226013,4684.547190592459,4.6845471905924585,49369.06948674809,49.369069486748096,1715.7106687995763,1.7157106687995765,1911.5555453437864,1.9115555453437865,1788.0510884467217,1.7880510884467218,0,0,1,2,1,11,6,18,0,0,NTNC,19 INDUSTRIAL PARK ROAD,OXFORD,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2364433868095784,Low
MA2226016,9102.58950748788,9.10258950748788,47091.26653541988,47.09126653541989,3365.515410869879,3.365515410869879,3495.5481057369816,3.4955481057369817,317.91052952917386,0.3179105295291738,0,1,0,3,2,5,8,33,0,0,NTNC,CHASE CORPORATION,OXFORD,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.271086663658937,Moderate
MA2228001,3902.009822566374,3.902009822566374,33153.95806465579,33.15395806465579,5045.122566556018,5.045122566556018,3663.475814087992,3.663475814087992,2004.833829649452,2.004833829649452,0,0,0,8,0,24,9,84,0,1,TNC,JEWISH COMMMUNITY CENTER CAMP,PAXTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.36660594316065204,Moderate
MA2228005,2622.27040299392,2.6222704029939194,38180.92632597462,38.18092632597463,1294.8544133131404,1.2948544133131403,7175.321805293981,7.175321805293981,3451.1413522336834,3.451141352233684,0,0,1,0,1,1,5,14,0,0,TNC,DCR MOORE STATE PARK,PAXTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.33565544367990185,Moderate
MA2235001,4475.7714709870415,4.475771470987041,45417.295214305,45.417295214305,3320.7187832871778,3.3207187832871776,5844.686535853431,5.844686535853431,6320.749203929323,6.3207492039293225,0,0,0,0,1,0,7,4,0,0,TNC,FOX RUN RESTAURANT,PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.16242964417903893,Low
MA2235002,7354.964256637293,7.354964256637293,42791.90855469903,42.79190855469904,578.424112123982,0.578424112123982,6839.195134195076,6.8391951341950765,7560.2559009613,7.5602559009613,1,0,1,0,2,0,7,7,0,0,NTNC,PHILLIPSTON MEMORIAL BUILDING,PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.12164565841792611,Low
MA2235003,5801.876362765451,5.801876362765451,43615.75410115381,43.61575410115381,3908.742334709312,3.908742334709312,4019.409419492528,4.019409419492527,7120.09562254184,7.12009562254184,0,0,0,0,3,0,8,6,0,0,TNC,WOODLAND CAMPGROUND,PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.11393212102475694,Low
MA2235004,6518.232205527484,6.518232205527483,42758.22769768941,42.75822769768941,2166.666444216069,2.166666444216069,5627.789640594692,5.627789640594692,7113.183648003367,7.113183648003367,0,0,1,0,2,0,9,7,0,0,TNC,KING PHILLIP RESTAURANT,PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.12247415225895868,Low
MA2235006,6305.559129599377,6.305559129599377,42871.49206910413,42.871492069104136,3074.503062940225,3.074503062940225,5451.608561766143,5.451608561766143,6841.013801969912,6.841013801969911,0,0,0,0,2,0,8,7,0,0,TNC,LAMB CITY CAMPGROUND,PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.13026331301085367,Low
MA2235008,4248.725393584347,4.248725393584348,45054.93364328864,45.05493364328864,3618.356095063792,3.618356095063792,5625.872872266356,5.625872872266356,6016.7222903983775,6.016722290398378,0,0,0,0,1,0,7,5,0,0,TNC,WOODSIDE VARIETY,PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.17010784101135146,Low
MA2235009,5141.969049896364,5.141969049896364,44038.50337652082,44.03850337652082,3879.977604585178,3.879977604585178,5254.95115568099,5.25495115568099,6721.994648128223,6.721994648128224,0,0,0,0,2,0,6,5,0,0,TNC,"RED APPLE FARM, LLC",PHILLIPSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.143695617312536,Low
MA2241002,1756.3224964618662,1.7563224964618662,22890.234729910662,22.890234729910667,4552.186221278742,4.552186221278742,4509.385819719238,4.509385819719237,4692.6549738917065,4.692654973891707,0,0,0,0,3,1,7,12,0,0,NTNC,WACHUSETT MOUNTAIN SKI AREA,PRINCETON,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.25941112577659653,Moderate
MA2241003,4437.070832012922,4.437070832012923,21931.50053932087,21.93150053932087,3954.72987479018,3.95472987479018,10230.290270810296,10.230290270810295,6036.231900585021,6.036231900585022,0,0,0,0,1,0,4,6,0,0,NTNC,THOMAS PRINCE SCHOOL,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.30886310168421544,Moderate
MA2241005,5974.4854296228605,5.97448542962286,20393.502767411937,20.39350276741194,336.99956893243166,0.3369995689324316,8392.440465791047,8.392440465791047,6300.0389551292365,6.300038955129237,1,0,1,0,1,0,6,28,0,0,TNC,CAPTAIN BOBS RESTAURANT,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1984559862789356,Low
MA2241006,6415.498558196224,6.415498558196224,24009.841750239262,24.00984175023926,4234.832886792927,4.234832886792927,9980.67878063281,9.980678780632813,9055.31433433262,9.05531433433262,0,0,0,0,1,0,5,4,0,0,TNC,FIRST CONGREGATION CHURCH OF PRINCETON,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.16174929838440127,Low
MA2241007,6562.810674239882,6.562810674239882,24016.49356196395,24.01649356196395,4292.346771213064,4.292346771213064,9906.684720929485,9.906684720929483,8961.084558016775,8.961084558016776,0,0,0,0,1,0,4,4,0,0,TNC,VILLAGE STORE AT GREGORY HILL,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.16123305773049637,Low
MA2241008,4375.141576980815,4.375141576980814,23763.57134233689,23.76357134233689,3705.588617632686,3.705588617632686,8399.875698053578,8.399875698053577,7897.30076379361,7.89730076379361,0,0,0,0,2,0,6,5,0,0,TNC,FERNSIDE VACATION HOUSE S WALKER,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.19400130744303035,Low
MA2241010,2770.351172167047,2.770351172167047,22616.048279770606,22.61604827977061,3495.872916463399,3.4958729164634,5976.111129722643,5.976111129722644,5460.94907212324,5.460949072123239,0,0,0,0,1,0,6,10,0,0,TNC,DCR WACHUSETT MT STATE RESERVATION,PRINCETON,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.22078442380929886,Low
MA2241011,2448.9377369133977,2.448937736913398,25062.59064814877,25.06259064814877,4139.016302017338,4.139016302017338,6993.823895454567,6.993823895454566,7421.187556244949,7.421187556244949,0,0,0,0,1,0,7,10,0,0,TNC,HARRINGTON FARM,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.18853866000427252,Low
MA2241012,7062.754313795154,7.062754313795154,25363.966875688617,25.36396687568861,6018.893562026146,6.018893562026147,7911.129451276656,7.911129451276656,7071.7810081539055,7.071781008153906,0,0,0,0,0,0,5,7,0,0,TNC,MOUNTAIN BARN RESTAURANT,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1594719847233721,Low
MA2241013,6193.130514151885,6.1931305141518855,20264.92831953202,20.26492831953202,206.49898599455187,0.2064989859945518,8585.28226581205,8.58528226581205,6426.591871759774,6.426591871759774,1,0,1,0,1,0,6,28,0,0,TNC,MECHANICS HALL,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1957998454712644,Low
MA2241015,6987.420875183585,6.987420875183585,25553.27712533321,25.553277125333214,6382.128958771188,6.3821289587711885,7642.680032840455,7.642680032840455,6615.842901781918,6.615842901781918,0,0,0,0,0,0,5,9,0,0,NTNC,POST OFFICE PLACE,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.16865319797968767,Low
MA2241016,6252.758716955091,6.252758716955091,24295.99249443044,24.29599249443044,4451.450742464977,4.451450742464977,9817.373334620228,9.817373334620228,9386.689633110556,9.386689633110556,0,0,0,0,2,0,5,4,0,0,TNC,PRINCETON STORE AND HOUSE OF PIZZA,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.16198396338069848,Low
MA2241017,6408.516207602835,6.408516207602835,24110.81988736405,24.11081988736405,4326.45315841834,4.32645315841834,9896.957759270052,9.896957759270054,9137.355312733343,9.137355312733344,0,0,0,0,1,0,5,4,0,0,TNC,PRINCETON TOWN CAMPUS,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.15797255369724553,Low
MA2241018,6125.801748961514,6.125801748961514,20201.018606068374,20.201018606068374,132.66356531857093,0.1326635653185709,8552.186955290921,8.55218695529092,6366.559769175882,6.366559769175882,1,0,1,0,1,0,6,28,0,0,TNC,KWIK STOP/TOWN LINE GARAGE,PRINCETON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.19753372285918813,Low
MA2257002,8656.720609349031,8.656720609349032,31266.6959371079,31.2666959371079,2777.698274501137,2.777698274501137,6671.914972124282,6.671914972124282,5518.762301568104,5.518762301568104,0,0,1,0,2,0,6,3,0,0,TNC,POUT AND TROUT CAMPGROUND,RUTLAND,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.16542816590958254,Low
MA2257003,5723.655178580665,5.723655178580665,35265.78099607507,35.265780996075065,2269.5879844912747,2.2695879844912747,4313.64353083364,4.31364353083364,1452.489454191496,1.452489454191496,0,0,1,1,2,3,5,8,1,0,GW,DRILLED WELL,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.48899282852970066,Moderate
MA2257004,8131.384066152711,8.13138406615271,36714.91374172925,36.71491374172924,1674.1076240000557,1.6741076240000556,3942.9440487876896,3.9429440487876897,3371.3295730242053,3.371329573024205,0,0,1,0,2,2,6,3,0,0,TNC,DCR RUTLAND STATE PARK,RUTLAND,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.17229928106893788,Low
MA2257005,7860.688935302194,7.860688935302194,35553.034971912144,35.55303497191215,2204.112032600948,2.204112032600948,2485.9459425457244,2.485945942545724,2001.2236869071512,2.001223686907151,0,0,1,2,2,2,5,5,0,0,TNC,RUTLAND SPORTSMANS CLUB,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1845463211304641,Low
MA2257006,4876.387607945099,4.876387607945099,37026.17792868841,37.02617792868841,2308.36759172226,2.30836759172226,5005.251389337498,5.005251389337498,1267.0914856068869,1.267091485606887,0,0,1,1,2,2,5,6,0,0,TNC,BRISCHS,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.34231207957452825,Moderate
MA2257007,6846.142068562685,6.846142068562686,37218.95616997718,37.21895616997718,3850.83515819652,3.85083515819652,4176.100514089108,4.176100514089108,2152.1851630553883,2.1521851630553885,0,0,0,1,3,2,5,3,0,0,TNC,STILL FOUR CORNERS RESTAURANT,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.26367282619083504,Moderate
MA2257008,6840.671950271557,6.840671950271557,37122.724323326336,37.12272432332634,3776.2903002351695,3.7762903002351695,4091.9236071524847,4.091923607152484,2057.938502164073,2.057938502164073,0,0,0,1,3,2,5,3,0,0,TNC,COLONIAL CONVENIENCE STORE,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2645065858956267,Moderate
MA2257009,9835.661176573994,9.835661176573996,32363.538923853805,32.3635389238538,3920.726406105727,3.920726406105727,6223.798947139513,6.223798947139513,5981.56653718799,5.98156653718799,0,0,0,0,3,0,7,4,0,0,TNC,VASUCON,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.14384176629664056,Low
MA2257010,8347.611745208891,8.34761174520889,28847.650222709115,28.84765022270912,4777.224872204985,4.777224872204985,4319.466143607464,4.319466143607464,4025.827837965138,4.025827837965138,0,0,0,0,1,2,5,7,0,0,NTNC,LILAC HEDGE FARM,RUTLAND,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.161288237741911,Low
MA2270009,4490.452537955012,4.490452537955012,7160.395012642229,7.160395012642229,1514.2128043090963,1.5142128043090963,5013.01027403999,5.01301027403999,1050.2942425816138,1.0502942425816135,0,0,1,1,3,2,6,31,1,0,GW,WELL  1,SHIRLEY,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.5818097277634403,High
MA2271003,1948.247847673059,1.9482478476730587,30290.1170857552,30.2901170857552,1597.1318403907726,1.5971318403907726,2730.911854149433,2.7309118541494333,644.3335754757561,0.6443335754757561,0,3,2,16,3,37,18,104,0,0,NTNC,MEMORIAL DR. IND. PARK SITE 1 (RIGR),SHREWSBURY,4,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.5450007913594986,High
MA2271004,2093.840503973184,2.093840503973184,30348.76805242091,30.34876805242091,1674.468711256868,1.674468711256868,2690.471658696504,2.690471658696503,436.72930561209495,0.4367293056120949,0,3,2,16,3,35,18,104,0,0,NTNC,MEMORIAL DR. IND. PARK SITE 2 (RIFL),SHREWSBURY,4,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.540697750361525,High
MA2278002,5841.642044485162,5.8416420444851616,42565.002957124176,42.56500295712418,4192.140546662538,4.1921405466625385,3212.195041897,3.212195041897,3050.1888100106044,3.0501888100106043,0,0,0,0,1,6,8,20,0,0,TNC,TWO COUSINS PASTA  GRILL,SOUTHBRIDGE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2050751600784853,Low
