PWSID,dist_airport_m,dist_airport_km,dist_military_m,dist_military_km,dist_landfill_m,dist_landfill_km,dist_wwtp_m,dist_wwtp_km,dist_industrial_m,dist_industrial_km,landfills_within_1km,industrial_within_1km,landfills_within_3km,industrial_within_3km,landfills_within_5km,industrial_within_5km,landfills_within_10km,industrial_within_10km,is_groundwater,is_mwra,source_type,SITE_NAME,TOWN,num_sources,pws_name,total_samples,total_results,any_detection,ever_exceeded_federal_mcl,max_pfoa_ppt,max_pfos_ppt,num_pfas_detected,max_pfas6_sum_ppt,ever_exceeded_ma_mmcl,in_ucmr5,pfas_detected,serves_ej_community,ej_area_fraction,ej_population_overlapped,any_income,any_minority,any_english,ej_criteria_distinct
MA1234011,2508.493920236326,2.5084939202363263,42760.97888902402,42.760978889024024,1684.053330745666,1.684053330745666,11491.219298098318,11.491219298098319,11832.722882002487,11.832722882002487,0,0,1,0,1,0,2,0,False,False,TNC,PETERSHAM MONTESSORI SCHOOL,PETERSHAM,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1234012,2831.2339988500025,2.8312339988500024,43521.699926317575,43.521699926317574,1504.3123681753075,1.5043123681753074,11702.764357935443,11.702764357935443,11532.153784047037,11.532153784047038,0,0,1,0,1,0,2,0,False,False,TNC,PETERSHAM COUNTRY STORE,PETERSHAM,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1234013,3102.7516898253157,3.1027516898253156,43072.800323956544,43.07280032395654,2128.8020062511337,2.1288020062511337,11031.623836305898,11.031623836305899,12302.852849401752,12.302852849401752,0,0,1,0,1,0,2,0,False,False,TNC,QUABBIN WOODS RESTAURANT,PETERSHAM,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1236000,2030.8566587699024,2.0308566587699026,44217.522568841116,44.21752256884112,2494.213777406548,2.4942137774065483,2788.26271689155,2.78826271689155,3566.444242481143,3.5664442424811433,0,0,1,0,2,1,11,26,False,False,SW,ASHLEY INTAKE RESERVOIR (03S),PITTSFIELD,6,PITTSFIELD DPU WATER DEPT,9.0,207.0,False,False,,,0.0,10.5,False,True,False,True,0.2586521733481949,21375.0,True,True,False,3
MA1236011,6912.643144791499,6.912643144791499,60743.88803496017,60.743888034960165,4525.6603004628,4.5256603004628,6174.012340608297,6.1740123406082965,3012.584550035535,3.012584550035535,0,0,0,0,2,1,4,25,False,False,TNC,DCR PITTSFIELD STATE FOREST,PITTSFIELD,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1236013,5873.5356750925885,5.8735356750925884,58785.52255449544,58.78552255449544,2699.6921100423533,2.699692110042353,4264.064157000735,4.2640641570007345,3184.44030972342,3.1844403097234197,0,0,1,0,2,10,6,27,False,False,TNC,CAMP WINADU,PITTSFIELD,3,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1236015,1399.150396629096,1.399150396629096,54841.46586329077,54.841465863290765,4783.679589880166,4.783679589880165,3054.4178825500617,3.054417882550062,2003.2046771829353,2.0032046771829353,0,0,0,2,1,12,7,27,False,False,TNC,BOUSQUET SPORT,PITTSFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1236016,2562.1296744044002,2.5621296744044004,53753.0305349348,53.7530305349348,4716.61691447673,4.71661691447673,2750.7067303600647,2.7507067303600645,1463.7275094443637,1.4637275094443638,0,0,0,4,1,12,8,28,False,False,TNC,DCR BERKSHIRE REGIONAL HQ,PITTSFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1237001,14577.445272304025,14.577445272304026,41632.059212317356,41.63205921231736,3026.993737511856,3.026993737511856,6726.05871699656,6.72605871699656,20170.9234018252,20.1709234018252,0,0,0,0,2,0,6,0,False,False,TNC,PEPPERMINT PARK CAMPING RESORT,PLAINFIELD,4,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1237003,9394.980406108718,9.394980406108719,42180.13638919218,42.18013638919218,1384.2390028869172,1.3842390028869171,13064.33067063285,13.064330670632849,17564.602672085628,17.564602672085627,0,0,2,0,4,0,5,0,False,False,TNC,EARTHDANCE,PLAINFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1237005,8164.206125950449,8.164206125950448,47598.28313743769,47.59828313743769,4738.51520135463,4.73851520135463,12339.580486867288,12.339580486867288,15691.037747591294,15.691037747591293,0,0,0,0,2,0,5,0,False,False,TNC,PUB 116,PLAINFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249000,7303.88983297305,7.30388983297305,59657.95089922323,59.65795089922323,3435.5479659788666,3.435547965978867,3797.3871269246856,3.7973871269246855,4589.080769029679,4.589080769029679,0,0,0,0,3,1,7,4,False,False,TNC,RICHMOND CONGREGATIONAL CHURCH,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249004,7637.093894587748,7.637093894587748,59166.77159489741,59.166771594897405,2671.7089865588005,2.6717089865588006,4218.795520218984,4.218795520218984,5175.146917851605,5.175146917851605,0,0,3,0,3,0,7,4,False,False,NTNC,RICHMOND CONSOLIDATED SCHOOL,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249005,2333.641466400987,2.3336414664009872,57226.48618975894,57.226486189758944,6029.465169828789,6.029465169828789,1233.7759069542751,1.233775906954275,1835.6530981953058,1.8356530981953059,0,0,0,2,0,4,7,14,False,False,TNC,CAMP MARION WHITE,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249006,7053.610252884122,7.053610252884122,60259.79984384082,60.25979984384082,4326.804033411426,4.326804033411426,3523.939732186666,3.523939732186666,4044.7646695963826,4.044764669596383,0,0,0,0,3,1,5,4,False,False,TNC,PEIRSON PLACE,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249008,4097.737392230812,4.097737392230812,56073.751464509434,56.073751464509435,4183.865221651738,4.183865221651738,2306.457170505039,2.306457170505039,3705.3943716475214,3.7053943716475213,0,0,0,0,1,4,10,14,True,False,GW,WELL #1,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249009,8436.50649667505,8.436506496675051,58943.50677643717,58.94350677643717,1668.3753806757072,1.6683753806757071,4328.709040252567,4.328709040252567,6141.589617523626,6.141589617523626,0,0,3,0,4,0,7,4,False,False,TNC,SOMA CATERING,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249010,3028.48645704448,3.02848645704448,57437.35579937456,57.437355799374565,5923.985820008246,5.923985820008246,673.9464622088619,0.6739464622088619,1816.394574938414,1.816394574938414,0,0,0,2,0,4,8,13,False,False,TNC,BRANCH FARM CONDO ASSN,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249011,3248.4139410250596,3.2484139410250594,56126.66867721484,56.12666867721484,4519.929229451954,4.519929229451954,1966.9354870468023,1.9669354870468023,3216.8141988901157,3.2168141988901158,0,0,0,0,1,4,10,15,False,False,TNC,BARTLETTS ORCHARD LLC,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249012,3215.99428998902,3.21599428998902,57529.4652501406,57.5294652501406,5947.0070788349885,5.9470070788349885,391.94260952749505,0.39194260952749505,1626.8704555100726,1.6268704555100726,0,0,0,2,0,3,8,13,False,False,TNC,CAMP RUSSELL,RICHMOND,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1249013,8486.33460844219,8.48633460844219,61408.03782341997,61.40803782341997,4220.16892018499,4.220168920184991,4969.535754405519,4.969535754405519,5345.239511249049,5.34523951124905,0,0,0,0,3,0,5,2,False,False,TNC,HILLTOP ORCHARD AND FURNACE BROOK WINERY,RICHMOND,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1253002,17421.36522298428,17.42136522298428,61512.64442856144,61.512644428561444,2996.7948338648353,2.9967948338648354,4807.034469771545,4.807034469771545,5244.1520935760345,5.244152093576035,0,0,1,0,4,0,6,1,False,False,TNC,ROWE TOWN HALL,ROWE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1253003,17574.931184731176,17.574931184731177,60828.52752571127,60.82852752571127,2684.122004127271,2.684122004127271,5298.344694806427,5.298344694806427,5265.379574066629,5.265379574066629,0,0,2,0,3,0,6,1,False,False,TNC,ROWE CAMP AND CONFERENCE CENTER,ROWE,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1253004,17014.54601721397,17.01454601721397,61217.22907485171,61.21722907485171,2379.3290204729306,2.3793290204729307,4760.9864937731145,4.760986493773115,4742.877533284066,4.742877533284066,0,0,2,0,4,1,6,1,False,False,TNC,ROWE COMMUNITY / AVERY FOUNTAIN,ROWE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1253007,18242.487501377957,18.242487501377955,62394.71377296918,62.39471377296918,4003.467215641687,4.003467215641686,4995.019383032322,4.995019383032322,6370.774721283085,6.370774721283085,0,0,0,0,4,0,5,1,False,False,NTNC,ROWE ELEMENTARY SCHOOL,ROWE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1253009,18305.85066958052,18.30585066958052,62021.086490785725,62.02108649078573,4194.516854019088,4.194516854019088,5194.423406319891,5.194423406319891,6315.640461939846,6.3156404619398465,0,0,0,0,4,0,5,1,False,False,TNC,PELHAM LAKE PARK,ROWE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1255000,7055.907075341243,7.055907075341244,45083.51697839216,45.08351697839216,1319.0143998612075,1.3190143998612074,170.45345919218005,0.17045345919218005,7458.275309794695,7.458275309794695,0,0,1,0,1,0,8,5,True,False,GW,BLOSSOM STREET ROCK WELL,ROYALSTON,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1255001,10033.39255790017,10.03339255790017,49215.96603302215,49.215966033022156,318.29069678516043,0.3182906967851604,5790.251021601296,5.790251021601296,8302.806120040366,8.302806120040366,1,0,1,0,1,0,6,2,False,False,NTNC,RAYMOND SCHOOL,ROYALSTON,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1255002,7726.7659581370135,7.726765958137014,45878.392207651275,45.878392207651274,1992.8718653476096,1.9928718653476096,1503.5951384232617,1.5035951384232618,7571.820409664939,7.571820409664939,0,0,1,0,2,0,7,6,False,False,TNC,CAMP CARAVAN,ROYALSTON,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1255003,7191.31915092258,7.19131915092258,50422.55862494824,50.42255862494824,3068.7718260088423,3.068771826008842,5594.546430845639,5.594546430845639,6186.652774278007,6.1866527742780075,0,0,0,0,3,0,5,4,False,False,TNC,TULLY LAKE CAMPGROUND,ROYALSTON,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1255004,11572.632178783015,11.572632178783016,46007.93091974376,46.007930919743764,3557.4488092110773,3.557448809211077,5235.813059099024,5.235813059099024,4803.727825747935,4.803727825747934,0,0,0,0,4,1,7,2,False,False,NTNC,ROYALSTON COMMUNITY SCHOOL,ROYALSTON,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1255005,7939.173994450323,7.939173994450323,45707.00968881413,45.707009688814125,1872.5975189133228,1.8725975189133228,1532.1099294814842,1.5321099294814842,7341.929144196636,7.341929144196636,0,0,1,0,2,0,7,5,False,False,NTNC,VILLAGE SCHOOL,ROYALSTON,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1256000,5837.999654280502,5.837999654280502,9606.330307890505,9.606330307890504,1065.3427992681654,1.0653427992681654,329.2686746149276,0.3292686746149276,3006.044402182301,3.006044402182301,0,0,2,0,6,1,9,15,True,False,ESW,RUSSELL RESERVOIR,RUSSELL,4,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1256002,6412.628066097179,6.412628066097179,12983.41457919415,12.98341457919415,3530.033103499274,3.530033103499274,3696.6614438067036,3.6966614438067036,8307.325851306177,8.307325851306178,0,0,0,0,2,0,8,1,False,False,TNC,H A MOSES SCOUT RESERVATION,RUSSELL,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1256003,6434.506780963223,6.434506780963223,12054.249201463299,12.0542492014633,2241.596261891549,2.2415962618915493,2629.311692192129,2.6293116921921293,7717.307691609898,7.717307691609898,0,0,1,0,2,0,9,4,False,False,TNC,BREAD BASKET,RUSSELL,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1256004,4356.234866040191,4.356234866040191,12272.475460106945,12.272475460106945,5536.249213249319,5.536249213249319,4176.908338814562,4.176908338814562,9172.388577855558,9.172388577855557,0,0,0,0,0,0,8,7,False,False,TNC,AMC NOBLE VIEW OUTDOOR CENTER,RUSSELL,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260001,14954.493068047246,14.954493068047245,30870.301179725913,30.870301179725914,5766.4889762067405,5.76648897620674,11900.568104337359,11.900568104337358,22869.185993344592,22.86918599334459,0,0,0,0,0,0,2,0,True,False,GW,WELL #1,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260002,12955.082916978057,12.955082916978057,36921.571928675236,36.921571928675235,1767.571604553912,1.767571604553912,10813.030786406476,10.813030786406475,20750.45148203803,20.750451482038027,0,0,1,0,2,0,4,0,False,False,TNC,MS MURPHYS RESTAURANT  SPIRITS,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260003,16658.307346008343,16.658307346008343,32208.159870719548,32.20815987071955,3955.711269824106,3.9557112698241057,10930.03821902504,10.93003821902504,23447.409965185463,23.447409965185464,0,0,0,0,1,0,3,0,False,False,TNC,CONNIES SILVERBROOK CAFE LLC,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260005,16768.43804243634,16.76843804243634,32955.3954144949,32.9553954144949,2793.4186943268014,2.7934186943268013,10234.461323976977,10.234461323976976,23643.597218985196,23.643597218985196,0,0,1,0,2,0,3,0,False,False,NTNC,SANDISFIELD PUBLIC SCHOOL,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260007,14882.300024461054,14.882300024461054,30772.6572362297,30.7726572362297,5803.774435754725,5.803774435754725,11842.236023079435,11.842236023079435,22761.31754083472,22.76131754083472,0,0,0,0,0,0,2,0,False,False,TNC,NEW BOSTON INN,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260009,13986.319945718693,13.986319945718693,30510.447526779426,30.510447526779426,7342.959568961397,7.342959568961397,13585.743253978222,13.585743253978222,23445.97970336358,23.44597970336358,0,0,0,0,0,0,2,0,False,False,TNC,M J TUCKERS LLC,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260010,14458.424981519383,14.458424981519384,30672.273358847004,30.672273358847004,6517.935702377556,6.517935702377556,12704.303520745583,12.704303520745583,23119.5349530983,23.1195349530983,0,0,0,0,0,0,2,0,False,False,TNC,VILLA MIA RESTAURANT,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1260011,14663.775288368653,14.663775288368653,30533.749605647932,30.533749605647934,5975.958743278435,5.975958743278435,11812.325805178993,11.812325805178993,22553.00517373176,22.55300517373176,0,0,0,0,0,0,2,0,False,False,TNC,NEW BOSTON STORE,SANDISFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1263002,8120.007588782569,8.120007588782569,49480.60931292987,49.480609312929865,2881.137079185151,2.8811370791851507,12003.880515584658,12.003880515584658,14347.953704435464,14.347953704435463,0,0,1,0,1,0,5,0,False,False,TNC,SHADY PINES CAMPGROUND,SAVOY,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1263003,8881.608547737222,8.88160854773722,51246.573786799425,51.24657378679942,1118.1900369971488,1.118190036997149,11514.416524670403,11.514416524670404,12741.158289138417,12.741158289138417,0,0,1,0,1,0,4,0,False,False,NTNC,SAVOY ELEMENTARY SCHOOL,SAVOY,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1263005,7173.922001126749,7.173922001126749,60703.68367744413,60.70368367744413,3300.058950033239,3.300058950033239,4524.542934742984,4.524542934742984,4604.622417355074,4.604622417355073,0,0,0,0,5,1,8,5,False,False,TNC,DCR SAVOY STATE FOREST,SAVOY,3,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1267000,2518.398203697025,2.518398203697025,52057.48505987253,52.05748505987253,3092.7675581397557,3.0927675581397556,11075.150220174623,11.075150220174622,19301.81163398478,19.30181163398478,0,0,0,0,1,0,3,0,True,False,GW,HUBBARD BROOK WELL (05G),SHEFFIELD,2,,,,,,,,,,,False,,True,0.48805541517889345,508.0,True,False,False,1
MA1267001,7876.457931283292,7.876457931283292,58112.21396574,58.11221396574,4196.405154312175,4.196405154312175,11293.174600158005,11.293174600158006,20935.11738126859,20.93511738126859,0,0,0,0,2,0,4,0,True,False,GW,WELL #2,SHEFFIELD,4,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1267002,8746.067388498723,8.746067388498723,58236.12701261328,58.23612701261328,3199.5431808232975,3.1995431808232975,14256.271673904386,14.256271673904386,23686.53971637252,23.686539716372522,0,0,0,0,1,0,3,0,False,False,TNC,RACE BROOK LODGE,SHEFFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1267005,3416.7471687121792,3.4167471687121793,49939.13577679871,49.93913577679871,7746.030012012211,7.746030012012211,18215.57244683402,18.21557244683402,25260.212281312306,25.260212281312306,0,0,0,0,0,0,1,0,False,False,TNC,THE LANTERN,SHEFFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1267006,5646.686833585535,5.646686833585536,53586.46298276147,53.58646298276147,1937.4438384673037,1.9374438384673038,7091.631562474044,7.091631562474044,16084.364518425708,16.08436451842571,0,0,1,0,1,0,5,0,False,False,TNC,SHEAS PINE TREE INN,SHEFFIELD,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1267008,10233.51731552064,10.23351731552064,59899.66105415676,59.89966105415676,6012.290716445246,6.012290716445246,17980.032168548314,17.980032168548313,27366.426694044116,27.366426694044115,0,0,0,0,0,0,1,0,False,False,NTNC,OPTION INSTITUTE AND FELLOWSHIP,SHEFFIELD,3,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1267010,3558.9540076142584,3.5589540076142585,50265.516049464706,50.26551604946471,4944.910044598617,4.9449100445986165,11237.463482340458,11.237463482340457,18658.885949616528,18.65888594961653,0,0,0,0,1,0,3,0,False,False,NTNC,CUSTOM EXTRUSION INC,SHEFFIELD,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268000,15765.659792030085,15.765659792030085,51416.026107065554,51.416026107065555,1153.6070277032475,1.1536070277032475,4180.388595560516,4.180388595560515,1520.2744610047448,1.5202744610047447,0,0,4,1,5,1,9,3,True,False,GW,FOX BROOK RESERVOIR,SHELBURNE,3,,,,,,,,,,,False,,True,0.6298997461047873,2653.0,True,False,False,1
MA1268001,12987.20787012016,12.98720787012016,46101.336534312984,46.101336534312985,3595.24601220641,3.59524601220641,4526.202525086938,4.526202525086938,5550.757694620288,5.550757694620288,0,0,0,0,4,0,9,5,False,False,TNC,SHELBURNE SPRINGS,SHELBURNE,3,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268002,15322.756675541976,15.322756675541976,45810.577221100626,45.81057722110062,1114.1078489410922,1.1141078489410923,3128.365478620669,3.128365478620669,7559.488718134158,7.559488718134158,0,0,3,0,3,0,13,3,False,False,TNC,GOULDS SUGAR HOUSE,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268003,16120.09300429941,16.12009300429941,46678.50229691644,46.67850229691644,765.074355410131,0.765074355410131,2115.476151893957,2.115476151893957,7169.232365391841,7.169232365391841,3,0,3,0,3,0,12,2,False,False,NTNC,CLARKS CORVAIR PARTS,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268005,12352.889677468816,12.352889677468816,47626.35728878849,47.62635728878849,3007.4228922662064,3.0074228922662063,5260.006027086912,5.260006027086912,5750.4124949708485,5.750412494970848,0,0,0,0,1,0,10,7,False,False,TNC,TRAIL DUCK POND RESTAURANT INC.,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268007,14766.07860282743,14.766078602827431,48315.36871896414,48.315368718964145,3251.126221850862,3.251126221850862,2852.113169826936,2.852113169826936,5085.353328763578,5.085353328763579,0,0,0,0,6,0,10,4,False,False,TNC,SPRINGBROOK FAMILY CAMPING,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268010,12960.227151756557,12.960227151756557,50129.55288628309,50.12955288628309,771.3173101421877,0.7713173101421877,6023.210625711864,6.023210625711864,4196.34247589658,4.19634247589658,1,0,1,0,4,1,9,5,False,False,TNC,VIPASSANA MEDITATION CENTER,SHELBURNE,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268011,12561.900366725211,12.561900366725212,45610.89822226736,45.61089822226736,3917.3177311579525,3.9173177311579526,5118.725265675911,5.118725265675911,5010.6784811712,5.010678481171199,0,0,0,0,3,0,11,6,True,False,GW,WELL #1,SHELBURNE,3,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268013,16527.126486244702,16.527126486244704,46895.135874078056,46.89513587407806,575.4771523807061,0.5754771523807061,1819.1403318719656,1.8191403318719657,7115.06479489132,7.11506479489132,3,0,3,0,3,0,12,2,False,False,TNC,DEUCE BAR & GRILL,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268014,12283.735776854028,12.283735776854028,47598.8325952584,47.5988325952584,3038.354172836236,3.038354172836236,5326.864725663461,5.326864725663461,5691.233950107835,5.691233950107835,0,0,0,0,1,0,10,7,False,False,TNC,SHELBURNE FALLS COFFEE ROASTERS,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268015,14775.017690104107,14.775017690104107,45450.76242374469,45.450762423744685,1665.6769063295324,1.6656769063295322,3659.208519034801,3.6592085190348014,6981.845774566079,6.981845774566079,0,0,3,0,3,0,13,4,False,False,TNC,BITTERSWEET HERB FARM,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268016,12334.48123733886,12.33448123733886,46902.765214656065,46.902765214656064,3731.6052565185882,3.731605256518588,5156.04510595601,5.15604510595601,5356.968840761372,5.356968840761372,0,0,0,0,4,0,10,7,False,False,TNC,ARROWHEAD SHOPS,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268017,12115.16009248338,12.11516009248338,47974.31739676251,47.97431739676251,2715.3046785883785,2.7153046785883785,5640.121312434039,5.640121312434039,5812.427681423014,5.8124276814230145,0,0,1,0,1,0,10,7,False,False,TNC,HAGERS FARM MARKET,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1268018,11645.742893420838,11.645742893420838,48846.860037191786,48.84686003719179,2386.0662295361153,2.3860662295361155,5645.627170458484,5.645627170458484,5851.852952351678,5.8518529523516785,0,0,1,0,1,0,10,7,False,False,TNC,APEX ORCHARD FARM STORE,SHELBURNE,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1272001,11701.68413781151,11.70168413781151,35629.520204976085,35.62952020497608,3971.891298790567,3.971891298790567,8960.7339332546,8.9607339332546,10724.166707132948,10.724166707132948,0,0,0,0,1,0,8,0,False,False,TNC,DCR C A HOLMES RECREATION AREA,SHUTESBURY,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1272002,11626.22573074822,11.626225730748219,29411.561815650864,29.411561815650863,4877.5141743836175,4.8775141743836175,11067.962334279806,11.067962334279805,10456.970946100628,10.456970946100627,0,0,0,0,1,0,3,0,False,False,NTNC,SHUTESBURY ELEMENTARY SCHOOL,SHUTESBURY,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1272003,12072.013883011401,12.072013883011401,36101.55112004614,36.10155112004614,4855.685800281607,4.8556858002816075,9266.80567686666,9.266805676866658,9767.544992560528,9.767544992560529,0,0,0,0,1,0,8,1,False,False,TNC,CAMP ANDERSON FOUNDATION,SHUTESBURY,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1272004,10720.190856225458,10.720190856225457,26529.62689847965,26.529626898479652,5351.241828064998,5.351241828064998,9113.902983074571,9.11390298307457,8855.67595082572,8.85567595082572,0,0,0,0,0,0,3,2,False,False,TNC,SIRIUS COMMUNITY CENTER,SHUTESBURY,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1272005,14279.311454690562,14.279311454690562,32318.167019889977,32.31816701988998,7195.441548726842,7.1954415487268415,13134.022876943714,13.134022876943714,11010.116559054879,11.010116559054879,0,0,0,0,0,0,4,0,False,False,TNC,SHUTESBURY ATHLETIC CLUB,SHUTESBURY,1,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1275001,838.998323838402,0.838998323838402,11151.59102471064,11.15159102471064,475.20488874021373,0.4752048887402137,4892.54813030501,4.89254813030501,2131.126645266062,2.131126645266062,1,0,1,1,4,4,13,35,True,False,GW,DRY BROOK WELL #1 (04G),SOUTH HADLEY,2,SOUTH HADLEY FIRE DISTRICT #2 WATER DEPT,4.0,116.0,False,False,,,0.0,10.5,False,True,False,True,0.08959702859576225,2185.0,False,True,False,1
MA1276000,8002.324316793008,8.002324316793008,9916.859097511951,9.916859097511951,722.2932127772743,0.7222932127772743,3602.968767846487,3.602968767846487,1208.63648939253,1.2086364893925299,1,0,1,1,5,2,14,22,True,False,GW,GLENDALE WELL #2,SOUTHAMPTON,1,SOUTHAMPTON WATER DEPT,4.0,116.0,False,False,,,0.0,10.5,False,True,False,False,0.0,0.0,False,False,False,0
MA1279000,742.8756847495981,0.7428756847495981,10771.019865455126,10.771019865455125,1681.1262487269582,1.6811262487269583,2515.963424395084,2.515963424395084,641.3660133160399,0.6413660133160399,0,2,1,5,2,5,6,26,True,False,GW,GREAT BROOK WELL #1,SOUTHWICK,2,SOUTHWICK WATER DEPT,8.0,232.0,False,False,,,0.0,10.5,False,True,False,False,0.0,0.0,False,False,False,0
MA1279002,1242.4659170183847,1.2424659170183847,13460.712326840427,13.460712326840426,1435.5422683847855,1.4355422683847856,5568.9671381649805,5.568967138164981,4920.424612784595,4.920424612784595,0,0,1,0,3,1,4,13,False,False,TNC,SODOM MOUNTAIN CAMPGROUND,SOUTHWICK,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1279003,2835.906805958801,2.835906805958801,9749.560156759615,9.749560156759616,2581.247251764133,2.581247251764133,4359.208916854916,4.359208916854916,2142.9946651477308,2.142994665147731,0,0,2,1,3,6,7,22,False,False,NTNC,THE RANCH GOLF CLUB,SOUTHWICK,2,,,,,,,,,,,False,,False,0.0,0.0,False,False,False,0
MA1281000,1819.830793075248,1.819830793075248,8517.71796235095,8.517717962350948,2264.6997286550472,2.264699728655047,3112.533278840924,3.112533278840924,3375.6704476253817,3.3756704476253816,0,0,2,0,4,1,12,37,False,False,SW,LITTLEVILLE RESERVOIR (03S),SPRINGFIELD,6,SPRINGFIELD WATER AND SEWER COMMISSION,4.0,116.0,False,False,,,0.0,10.5,False,True,False,True,0.872270500559935,173001.0,True,True,True,5
