PWSID,PWSName,SamplePointID,CollectionDate,pfas6_sum_ppt,pfas6_n_detected,pfas6_n_analytes,exceeds_ma_mmcl
MA2134000,"HOLDEN WATER DIVISION, DPW",SALISBURYSTINTERTIE,7/5/2023,10.5,0,6,False
MA2134000,"HOLDEN WATER DIVISION, DPW",SALISBURYSTINTERTIE,9/12/2023,10.5,0,6,False
MA2136000,HOLLISTON WATER DEPARTMENT,05G,4/15/2025,13.399999999999999,1,6,False
MA2136000,HOLLISTON WATER DEPARTMENT,05G,9/10/2025,13.8,1,6,False
MA2136000,HOLLISTON WATER DEPARTMENT,08G,4/15/2025,16.2,2,6,False
MA2136000,HOLLISTON WATER DEPARTMENT,08G,9/10/2025,17.4,2,6,False
MA2136000,HOLLISTON WATER DEPARTMENT,MULT1,4/15/2025,10.5,0,6,False
MA2136000,HOLLISTON WATER DEPARTMENT,MULT1,9/10/2025,10.5,0,6,False
MA2138000,HOPEDALE WATER DEPARTMENT,MULT3,1/6/2025,12.8,1,6,False
MA2138000,HOPEDALE WATER DEPARTMENT,MULT3,10/6/2025,17.6,2,6,False
MA2138000,HOPEDALE WATER DEPARTMENT,MULT3,4/7/2025,13.1,1,6,False
MA2138000,HOPEDALE WATER DEPARTMENT,MULT3,7/16/2025,14.1,1,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,04G,2/11/2025,10.5,0,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,04G,8/18/2025,10.5,0,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,05G,2/11/2025,12.5,1,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,MULT1,2/11/2025,14.600000000000001,1,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,MULT1,8/18/2025,15.7,1,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,MULT2,2/11/2025,10.5,0,6,False
MA2139000,HOPKINTON WATER DEPARTMENT,MULT2,8/18/2025,10.5,0,6,False
MA2141000,HUDSON WATER SUPPLY,01S,10/29/2024,10.5,0,6,False
MA2141000,HUDSON WATER SUPPLY,01S,7/16/2025,10.5,0,6,False
MA2141000,HUDSON WATER SUPPLY,MULT5,10/29/2024,10.5,0,6,False
MA2141000,HUDSON WATER SUPPLY,MULT5,4/30/2025,10.5,0,6,False
MA2147000,LANCASTER WATER DEPARTMENT,01G,3/3/2025,10.5,0,6,False
MA2147000,LANCASTER WATER DEPARTMENT,01G,9/8/2025,10.5,0,6,False
MA2147000,LANCASTER WATER DEPARTMENT,02G,3/3/2025,10.5,0,6,False
MA2147000,LANCASTER WATER DEPARTMENT,02G,9/8/2025,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01G,12/3/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01G,3/4/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01G,6/10/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01G,9/9/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01P,12/3/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01P,3/4/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01P,6/10/2024,10.5,0,6,False
MA2151001,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,01P,9/9/2024,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20102,1/8/2025,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20102,12/6/2023,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20102,12/9/2024,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20102,9/18/2023,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20103,12/6/2023,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20103,3/20/2024,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20103,6/11/2024,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20103,9/18/2023,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20104,3/20/2024,12.8,1,6,False
MA2153000,LEOMINSTER WATER DIVISION,20104,9/19/2023,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20105,12/6/2023,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20105,3/20/2024,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20105,6/11/2024,10.5,0,6,False
MA2153000,LEOMINSTER WATER DIVISION,20105,9/19/2023,10.5,0,6,False
MA2158000,LITTLETON WATER DEPARTMENT,MULT4,12/4/2024,10.5,0,6,False
MA2158000,LITTLETON WATER DEPARTMENT,MULT4,7/17/2024,10.5,0,6,False
MA2162000,LUNENBURG WATER DISTRICT,08G,12/6/2023,10.5,0,6,False
MA2162000,LUNENBURG WATER DISTRICT,08G,6/7/2023,13.600000000000001,1,6,False
MA2162000,LUNENBURG WATER DISTRICT,MULT,12/6/2023,13.3,1,6,False
MA2162000,LUNENBURG WATER DISTRICT,MULT,6/7/2023,10.5,0,6,False
MA2170000,MARLBOROUGH DPW  WATER DIV. (MWRA),00004,1/11/2023,10.5,0,6,False
MA2170000,MARLBOROUGH DPW  WATER DIV. (MWRA),00004,10/30/2023,10.5,0,6,False
MA2170000,MARLBOROUGH DPW  WATER DIV. (MWRA),00004,4/12/2023,10.5,0,6,False
MA2170000,MARLBOROUGH DPW  WATER DIV. (MWRA),00004,7/12/2023,10.5,0,6,False
MA2174000,"MAYNARD DPW, WATER DIVISION",EP01,12/4/2023,17.8,2,6,False
MA2174000,"MAYNARD DPW, WATER DIVISION",EP01,6/3/2024,13.3,1,6,False
MA2174000,"MAYNARD DPW, WATER DIVISION",EP02,3/12/2024,10.5,0,6,False
MA2174000,"MAYNARD DPW, WATER DIVISION",EP02,6/3/2024,10.5,0,6,False
MA2174000,"MAYNARD DPW, WATER DIVISION",EP03,12/4/2023,10.5,0,6,False
MA2174000,"MAYNARD DPW, WATER DIVISION",EP03,6/3/2024,10.5,0,6,False
MA2175000,MEDFIELD WATER DEPT.,05G,3/25/2024,10.5,0,6,False
MA2175000,MEDFIELD WATER DEPT.,05G,9/24/2024,10.5,0,6,False
MA2175000,MEDFIELD WATER DEPT.,MULT1,4/24/2024,20.1,2,6,True
MA2175000,MEDFIELD WATER DEPT.,MULT1,9/24/2024,20.0,2,6,False
MA2175000,MEDFIELD WATER DEPT.,MULT2,3/25/2024,10.5,0,6,False
MA2175000,MEDFIELD WATER DEPT.,MULT2,9/24/2024,10.5,0,6,False
MA2177000,MEDWAY WATER DEPARTMENT,04G,11/4/2025,14.0,1,6,False
MA2177000,MEDWAY WATER DEPARTMENT,04G,4/8/2025,15.7,1,6,False
MA2177000,MEDWAY WATER DEPARTMENT,MULT,11/4/2025,14.399999999999999,1,6,False
MA2177000,MEDWAY WATER DEPARTMENT,MULT,4/8/2025,13.2,1,6,False
MA2185000,MILFORD WATER COMPANY,20428,2/12/2025,20.2,2,6,True
MA2185000,MILFORD WATER COMPANY,20428,8/19/2024,18.700000000000003,2,6,False
MA2185000,MILFORD WATER COMPANY,MULT4,11/6/2024,10.5,0,6,False
MA2185000,MILFORD WATER COMPANY,MULT4,6/30/2025,10.5,0,6,False
MA2185000,MILFORD WATER COMPANY,MULT4,8/19/2024,12.5,1,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01G,12/13/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01G,3/21/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01G,8/15/2023,32.8,3,6,True
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01G,9/26/2023,18.7,2,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01P,12/13/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01P,3/21/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01P,6/13/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",01P,9/26/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",MULT,3/21/2023,10.5,0,6,False
MA2186000,"AQUARION WATER COMPANY, MILLBURY",MULT,9/26/2023,10.5,0,6,False
MA2187000,MILLIS WATER DEPT,03G,11/7/2023,20.2,2,6,True
MA2187000,MILLIS WATER DEPT,03G,5/2/2023,20.7,2,6,True
MA2187000,MILLIS WATER DEPT,04G,11/7/2023,10.5,0,6,False
MA2187000,MILLIS WATER DEPT,04G,5/2/2023,10.5,0,6,False
MA2187000,MILLIS WATER DEPT,MULT1,1/22/2024,10.5,0,6,False
MA2187000,MILLIS WATER DEPT,MULT1,9/5/2023,10.5,0,6,False
MA2187000,MILLIS WATER DEPT,MULT2,11/7/2023,10.5,0,6,False
MA2187000,MILLIS WATER DEPT,MULT2,6/5/2023,10.5,0,6,False
MA2208000,NORFOLK WATER DIVISION,MULT,1/13/2025,13.9,1,6,False
MA2208000,NORFOLK WATER DIVISION,MULT,7/7/2025,18.0,2,6,False
MA2208000,NORFOLK WATER DIVISION,MULT1,1/6/2025,10.5,0,6,False
MA2208000,NORFOLK WATER DIVISION,MULT1,7/7/2025,10.5,0,6,False
MA2208000,NORFOLK WATER DIVISION,MULT2A,1/6/2025,10.5,0,6,False
MA2208000,NORFOLK WATER DIVISION,MULT2A,7/7/2025,10.5,0,6,False
MA2208000,NORFOLK WATER DIVISION,MULT2B,1/6/2025,10.5,0,6,False
MA2208000,NORFOLK WATER DIVISION,MULT2B,7/7/2025,10.5,0,6,False
MA2208001,MCI NORFOLK/CEDAR JUNCTION/WALPOLE,MULT3,10/8/2024,10.5,0,6,False
MA2208001,MCI NORFOLK/CEDAR JUNCTION/WALPOLE,MULT3,4/9/2024,10.5,0,6,False
MA2212000,NORTH BROOKFIELD WATER DEPARTMENT,02S,1/10/2024,10.5,0,6,False
MA2212000,NORTH BROOKFIELD WATER DEPARTMENT,02S,10/9/2024,10.5,0,6,False
MA2212000,NORTH BROOKFIELD WATER DEPARTMENT,02S,4/10/2024,10.5,0,6,False
MA2212000,NORTH BROOKFIELD WATER DEPARTMENT,02S,7/10/2024,10.5,0,6,False
MA2215000,NORTHBOROUGH WATER DEPARTMENT (MWRA),EP001,1/26/2023,10.5,0,6,False
MA2215000,NORTHBOROUGH WATER DEPARTMENT (MWRA),EP001,10/18/2023,10.5,0,6,False
MA2215000,NORTHBOROUGH WATER DEPARTMENT (MWRA),EP001,4/12/2023,10.5,0,6,False
MA2215000,NORTHBOROUGH WATER DEPARTMENT (MWRA),EP001,8/9/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,01G,1/17/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,01G,10/3/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,01G,4/4/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,01G,7/11/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,02G,1/17/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,02G,10/3/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,02G,4/4/2023,10.5,0,6,False
MA2216000,WHITINSVILLE WATER COMPANY,02G,7/12/2023,10.5,0,6,False
MA2216006,NORTHBRIDGE WATER DIVISION,01P,1/10/2024,10.5,0,6,False
MA2216006,NORTHBRIDGE WATER DIVISION,01P,10/8/2024,10.5,0,6,False
MA2216006,NORTHBRIDGE WATER DIVISION,01P,4/9/2024,10.5,0,6,False
MA2216006,NORTHBRIDGE WATER DIVISION,01P,7/8/2024,10.5,0,6,False
MA2226000,AQUARION WATER COMPANY OXFORD,01G,12/11/2023,10.5,0,6,False
MA2226000,AQUARION WATER COMPANY OXFORD,01G,6/14/2023,10.5,0,6,False
MA2226000,AQUARION WATER COMPANY OXFORD,02G,12/11/2023,10.5,0,6,False
MA2226000,AQUARION WATER COMPANY OXFORD,02G,6/14/2023,10.5,0,6,False
MA2226000,AQUARION WATER COMPANY OXFORD,03G,2/14/2024,10.5,0,6,False
MA2226000,AQUARION WATER COMPANY OXFORD,03G,6/14/2023,10.5,0,6,False
MA2228000,PAXTON WATER DEPARTMENT,01P,10/2/2023,10.5,0,6,False
MA2228000,PAXTON WATER DEPARTMENT,01P,12/20/2023,10.5,0,6,False
MA2228000,PAXTON WATER DEPARTMENT,01P,4/4/2023,10.5,0,6,False
MA2228000,PAXTON WATER DEPARTMENT,01P,7/10/2023,10.5,0,6,False
MA2232000,PEPPERELL DPW WATER DIVISION,03G,3/6/2023,17.1,2,6,False
MA2232000,PEPPERELL DPW WATER DIVISION,03G,9/19/2023,22.7,2,6,True
MA2232000,PEPPERELL DPW WATER DIVISION,04G,3/6/2023,10.5,0,6,False
MA2232000,PEPPERELL DPW WATER DIVISION,04G,9/19/2023,10.5,0,6,False
MA2232000,PEPPERELL DPW WATER DIVISION,05G,3/6/2023,27.9,2,6,True
MA2257000,RUTLAND WATER DEPARTMENT,01S,10/4/2023,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,01S,3/20/2024,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,01S,4/8/2024,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,01S,8/22/2023,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,10149,1/17/2024,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,10149,10/4/2023,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,10149,4/8/2024,10.5,0,6,False
MA2257000,RUTLAND WATER DEPARTMENT,10149,8/22/2023,10.5,0,6,False
MA2270000,SHIRLEY WATER DISTRICT,02G,10/1/2025,17.6,2,6,False
MA2270000,SHIRLEY WATER DISTRICT,03G,10/8/2024,10.5,0,6,False
MA2270000,SHIRLEY WATER DISTRICT,03G,4/10/2024,10.5,0,6,False
MA2270000,SHIRLEY WATER DISTRICT,04G,10/8/2024,10.5,0,6,False
MA2270000,SHIRLEY WATER DISTRICT,04G,4/10/2024,10.5,0,6,False
MA2270001,MCI SHIRLEY,02G,10/31/2023,17.6,1,6,False
MA2270001,MCI SHIRLEY,02G,8/21/2023,17.7,1,6,False
MA2271000,SHREWSBURY WATER DEPARTMENT,20436,11/13/2023,10.5,0,6,False
MA2271000,SHREWSBURY WATER DEPARTMENT,20436,5/9/2024,17.5,2,6,False
MA2277000,SOUTHBOROUGH DPW WATER DIVISION (MWRA),EP1,1/11/2023,10.5,0,6,False
MA2277000,SOUTHBOROUGH DPW WATER DIVISION (MWRA),EP1,10/17/2023,10.5,0,6,False
MA2277000,SOUTHBOROUGH DPW WATER DIVISION (MWRA),EP1,4/12/2023,10.5,0,6,False
MA2277000,SOUTHBOROUGH DPW WATER DIVISION (MWRA),EP1,7/12/2023,10.5,0,6,False
MA2278000,SOUTHBRIDGE WATER DEPARTMENT,25047,11/14/2023,10.5,0,6,False
MA2278000,SOUTHBRIDGE WATER DEPARTMENT,25047,2/21/2023,10.5,0,6,False
MA2278000,SOUTHBRIDGE WATER DEPARTMENT,25047,5/16/2023,10.5,0,6,False
MA2278000,SOUTHBRIDGE WATER DEPARTMENT,25047,8/15/2023,10.5,0,6,False
MA2280000,SPENCER WATER DEPARTMENT,01G,2/28/2024,10.5,0,6,False
MA2280000,SPENCER WATER DEPARTMENT,01G,8/27/2024,10.5,0,6,False
MA2280000,SPENCER WATER DEPARTMENT,03G,2/28/2024,10.5,0,6,False
MA2280000,SPENCER WATER DEPARTMENT,03G,8/27/2024,10.5,0,6,False
MA2282000,STERLING WATER DEPARTMENT,MULT1,2/5/2024,10.5,0,6,False
MA2282000,STERLING WATER DEPARTMENT,MULT1,8/14/2024,10.5,0,6,False
MA2282000,STERLING WATER DEPARTMENT,MULT3,2/5/2024,10.5,0,6,False
MA2282000,STERLING WATER DEPARTMENT,MULT3,8/14/2024,13.7,1,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,04G,12/4/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,04G,3/4/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,04G,6/11/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,04G,9/10/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,MULT3,12/4/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,MULT3,3/4/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,MULT3,6/11/2024,10.5,0,6,False
MA2287000,STURBRIDGE WATER DEPARTMENT,MULT3,9/10/2024,10.5,0,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,01G,3/4/2024,13.7,1,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,01G,9/11/2024,15.200000000000001,2,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,04G,3/4/2024,10.5,0,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,04G,9/11/2024,10.5,0,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,05G,4/10/2024,10.5,0,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,05G,9/11/2024,10.5,0,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,06G,10/1/2024,10.5,0,6,False
MA2294000,TEMPLETON MUNIC. LIGHT AND WATER PLANT,06G,3/4/2024,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,02G,10/3/2024,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,02G,3/5/2024,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,04G,10/3/2024,12.9,1,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,04G,3/5/2024,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,05G,3/5/2024,15.0,1,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,06G,10/3/2024,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,06G,3/5/2024,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,EP1,10/7/2025,10.5,0,6,False
MA2299000,TOWNSEND WATER DEPARTMENT,EP1,4/9/2025,10.5,0,6,False
MA2303000,UPTON DPW WATER/WASTEWATER DIVISION,02G,12/6/2023,10.5,0,6,False
MA2303000,UPTON DPW WATER/WASTEWATER DIVISION,02G,6/7/2023,10.5,0,6,False
MA2303000,UPTON DPW WATER/WASTEWATER DIVISION,MULT1,12/6/2023,10.5,0,6,False
MA2303000,UPTON DPW WATER/WASTEWATER DIVISION,MULT1,6/7/2023,10.5,0,6,False
MA2303000,UPTON DPW WATER/WASTEWATER DIVISION,MULT2,12/6/2023,10.5,0,6,False
MA2303000,UPTON DPW WATER/WASTEWATER DIVISION,MULT2,6/7/2023,10.5,0,6,False
MA2304000,"UXBRIDGE DPW,  WATER DIVISION",07G,2/3/2025,10.5,0,6,False
MA2304000,"UXBRIDGE DPW,  WATER DIVISION",07G,8/21/2024,10.5,0,6,False
MA2304000,"UXBRIDGE DPW,  WATER DIVISION",MULT2,2/3/2025,10.5,0,6,False
MA2304000,"UXBRIDGE DPW,  WATER DIVISION",MULT2,8/21/2024,10.5,0,6,False
MA2304000,"UXBRIDGE DPW,  WATER DIVISION",MULT3,2/3/2025,17.1,2,6,False
MA2304000,"UXBRIDGE DPW,  WATER DIVISION",MULT3,8/21/2024,13.9,1,6,False
MA2316000,WEBSTER WATER DEPARTMENT,02G,10/18/2023,10.5,0,6,False
MA2316000,WEBSTER WATER DEPARTMENT,02G,4/19/2023,10.5,0,6,False
MA2316000,WEBSTER WATER DEPARTMENT,03G,11/29/2023,12.9,1,6,False
MA2316000,WEBSTER WATER DEPARTMENT,03G,4/19/2023,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,01G,3/5/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,01G,9/17/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,04G,3/5/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,04G,9/17/2024,13.9,1,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,06G,3/5/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,06G,9/17/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,CC001,12/4/2024,12.5,1,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,CC001,3/5/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,CC001,6/12/2024,10.5,0,6,False
MA2321000,WEST BOYLSTON WATER DISTRICT,CC001,9/17/2024,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,19378,1/22/2024,12.5,1,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,19378,7/12/2023,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,19380,1/22/2024,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,19380,6/26/2023,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,19383,1/22/2024,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,19383,6/26/2023,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,21489,11/27/2023,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,21489,2/15/2024,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,21489,6/26/2023,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,21489,9/14/2023,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,22947,1/22/2024,10.5,0,6,False
MA2328000,WESTBOROUGH WATER DEPARTMENT,22947,5/16/2023,19.8,2,6,False
MA2332000,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,EP001,11/5/2024,10.5,0,6,False
MA2332000,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,EP001,2/6/2024,10.5,0,6,False
MA2332000,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,EP001,5/15/2024,10.5,0,6,False
MA2332000,WESTMINSTER DEPARTMENT OF PUBLIC WORKS,EP001,8/5/2024,10.5,0,6,False
MA2343000,WINCHENDON WATER DEPARTMENT,01S,1/9/2023,10.5,0,6,False
MA2343000,WINCHENDON WATER DEPARTMENT,01S,10/3/2023,10.5,0,6,False
MA2343000,WINCHENDON WATER DEPARTMENT,01S,4/5/2023,10.5,0,6,False
MA2343000,WINCHENDON WATER DEPARTMENT,01S,7/10/2023,10.5,0,6,False
MA2348000,"WORCESTER DPWP, WATER SUPPLY DIVISION",22093,1/10/2024,10.5,0,6,False
MA2348000,"WORCESTER DPWP, WATER SUPPLY DIVISION",22093,12/5/2023,10.5,0,6,False
MA2348000,"WORCESTER DPWP, WATER SUPPLY DIVISION",22093,4/17/2024,10.5,0,6,False
MA2348000,"WORCESTER DPWP, WATER SUPPLY DIVISION",22093,7/19/2023,10.5,0,6,False
MA3007000,AMESBURY DPW  WATER DIV.,10170,12/4/2024,10.5,0,6,False
MA3007000,AMESBURY DPW  WATER DIV.,10170,6/5/2025,10.5,0,6,False
MA3007000,AMESBURY DPW  WATER DIV.,10170,9/18/2024,10.5,0,6,False
MA3009000,ANDOVER WATER DEPT,10534,1/16/2025,10.5,0,6,False
MA3009000,ANDOVER WATER DEPT,10534,10/1/2025,10.5,0,6,False
MA3009000,ANDOVER WATER DEPT,10534,4/4/2025,10.5,0,6,False
MA3009000,ANDOVER WATER DEPT,10534,7/2/2025,10.5,0,6,False
MA3010000,ARLINGTON WATER DEPT. (MWRA),EP001,10/17/2023,10.5,0,6,False
MA3010000,ARLINGTON WATER DEPT. (MWRA),EP001,3/2/2023,10.5,0,6,False
MA3010000,ARLINGTON WATER DEPT. (MWRA),EP001,4/12/2023,10.5,0,6,False
MA3010000,ARLINGTON WATER DEPT. (MWRA),EP001,7/11/2023,10.5,0,6,False
MA3014000,Ashland Water & Sewer Dept.,18933,11/6/2023,10.5,0,6,False
MA3014000,Ashland Water & Sewer Dept.,18933,5/14/2024,10.5,0,6,False
MA3023000,BEDFORD WATER DEPT.,10012,1/10/2024,10.5,0,6,False
MA3023000,BEDFORD WATER DEPT.,10012,10/17/2024,10.5,0,6,False
MA3023000,BEDFORD WATER DEPT.,10012,4/2/2024,10.5,0,6,False
MA3023000,BEDFORD WATER DEPT.,10012,7/9/2024,10.5,0,6,False
MA3023002,HANSCOM AFB,10000,12/6/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10000,3/7/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10000,6/7/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10000,9/11/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10504,12/6/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10504,3/7/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10504,6/7/2023,10.5,0,6,False
MA3023002,HANSCOM AFB,10504,9/11/2023,10.5,0,6,False
MA3026000,BELMONT WATER DEPT. (MWRA),EP001,10/17/2023,10.5,0,6,False
MA3026000,BELMONT WATER DEPT. (MWRA),EP001,3/2/2023,10.5,0,6,False
MA3026000,BELMONT WATER DEPT. (MWRA),EP001,4/12/2023,10.5,0,6,False
MA3026000,BELMONT WATER DEPT. (MWRA),EP001,7/11/2023,10.5,0,6,False
MA3030000,BEVERLY WATER DEPT,EP001,1/14/2025,10.5,0,6,False
MA3030000,BEVERLY WATER DEPT,EP001,10/22/2024,10.5,0,6,False
MA3030000,BEVERLY WATER DEPT,EP001,4/2/2025,10.5,0,6,False
MA3030000,BEVERLY WATER DEPT,EP001,7/18/2024,10.5,0,6,False
MA3031000,BILLERICA WATER WORKS,10185,11/7/2024,12.7,1,6,False
MA3031000,BILLERICA WATER WORKS,10185,2/5/2025,10.5,0,6,False
MA3031000,BILLERICA WATER WORKS,10185,5/8/2025,10.5,0,6,False
MA3031000,BILLERICA WATER WORKS,10185,8/7/2025,14.0,1,6,False
MA3035000,BOSTON WATER AND SEWER COMMISSION (MWRA),EP001,1/10/2024,10.5,0,6,False
MA3035000,BOSTON WATER AND SEWER COMMISSION (MWRA),EP001,10/22/2024,10.5,0,6,False
MA3035000,BOSTON WATER AND SEWER COMMISSION (MWRA),EP001,4/22/2024,10.5,0,6,False
MA3035000,BOSTON WATER AND SEWER COMMISSION (MWRA),EP001,7/10/2024,10.5,0,6,False
MA3046000,BROOKLINE WATER AND SEWER DIVISION,EP001,1/8/2024,10.5,0,6,False
MA3046000,BROOKLINE WATER AND SEWER DIVISION,EP001,10/7/2024,10.5,0,6,False
MA3046000,BROOKLINE WATER AND SEWER DIVISION,EP001,4/22/2024,10.5,0,6,False
MA3046000,BROOKLINE WATER AND SEWER DIVISION,EP001,7/8/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,10090,1/18/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,10090,10/24/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,10090,5/30/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,10090,7/11/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,EP001,1/18/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,EP001,10/24/2024,10.5,0,6,False
